,Date,Time,Aspect 0 of Phase D  State,Aspect 1 of Phase D  State,Aspect 2 of Phase D  State,Result,Phase
2869,03-Jun-17,10:18:02,0,0,1,Green,D
2870,03-Jun-17,10:18:02,0,0,1,Green,D
2871,03-Jun-17,10:18:02,0,0,1,Green,D
2872,03-Jun-17,10:18:02,0,0,1,Green,D
2873,03-Jun-17,10:18:03,0,0,1,Green,D
2874,03-Jun-17,10:18:03,0,0,1,Green,D
2875,03-Jun-17,10:18:03,0,0,1,Green,D
2876,03-Jun-17,10:18:03,0,0,1,Green,D
2877,03-Jun-17,10:18:03,0,0,1,Green,D
2878,03-Jun-17,10:18:04,0,0,1,Green,D
2879,03-Jun-17,10:18:04,0,0,1,Green,D
2880,03-Jun-17,10:18:04,0,0,1,Green,D
2881,03-Jun-17,10:18:04,0,0,1,Green,D
3142,03-Jun-17,10:18:56,0,0,1,Green,D
3143,03-Jun-17,10:18:57,0,0,1,Green,D
3144,03-Jun-17,10:18:57,0,0,1,Green,D
3145,03-Jun-17,10:18:57,0,0,1,Green,D
3146,03-Jun-17,10:18:57,0,0,1,Green,D
3147,03-Jun-17,10:18:57,0,0,1,Green,D
3148,03-Jun-17,10:18:58,0,0,1,Green,D
3149,03-Jun-17,10:18:58,0,0,1,Green,D
3150,03-Jun-17,10:18:58,0,0,1,Green,D
3151,03-Jun-17,10:18:58,0,0,1,Green,D
3152,03-Jun-17,10:18:59,0,0,1,Green,D
3153,03-Jun-17,10:18:59,0,0,1,Green,D
3154,03-Jun-17,10:18:59,0,0,1,Green,D
3155,03-Jun-17,10:18:59,0,0,1,Green,D
3156,03-Jun-17,10:18:59,0,0,1,Green,D
3157,03-Jun-17,10:19:00,0,0,1,Green,D
3158,03-Jun-17,10:19:00,0,0,1,Green,D
3159,03-Jun-17,10:19:00,0,0,1,Green,D
3160,03-Jun-17,10:19:00,0,0,1,Green,D
3161,03-Jun-17,10:19:00,0,0,1,Green,D
3162,03-Jun-17,10:19:00,0,0,1,Green,D
3163,03-Jun-17,10:19:00,0,0,1,Green,D
3164,03-Jun-17,10:19:01,0,0,1,Green,D
3165,03-Jun-17,10:19:01,0,0,1,Green,D
3166,03-Jun-17,10:19:01,0,0,1,Green,D
3167,03-Jun-17,10:19:01,0,0,1,Green,D
3168,03-Jun-17,10:19:01,0,0,1,Green,D
3169,03-Jun-17,10:19:02,0,0,1,Green,D
3170,03-Jun-17,10:19:02,0,0,1,Green,D
3171,03-Jun-17,10:19:02,0,0,1,Green,D
3172,03-Jun-17,10:19:02,0,0,1,Green,D
3173,03-Jun-17,10:19:03,0,0,1,Green,D
3174,03-Jun-17,10:19:03,0,0,1,Green,D
