,Date,Time,Aspect 0 of Phase D  State,Aspect 1 of Phase D  State,Aspect 2 of Phase D  State,Result,Phase
2334,03-Jun-17,10:16:15,1,0,0,Red,D
2335,03-Jun-17,10:16:15,1,0,0,Red,D
2336,03-Jun-17,10:16:15,1,0,0,Red,D
2337,03-Jun-17,10:16:15,1,0,0,Red,D
2338,03-Jun-17,10:16:16,1,0,0,Red,D
2339,03-Jun-17,10:16:16,1,0,0,Red,D
2340,03-Jun-17,10:16:16,1,0,0,Red,D
2341,03-Jun-17,10:16:16,1,0,0,Red,D
2342,03-Jun-17,10:16:17,1,0,0,Red,D
2343,03-Jun-17,10:16:17,1,0,0,Red,D
2344,03-Jun-17,10:16:17,1,0,0,Red,D
2345,03-Jun-17,10:16:17,1,0,0,Red,D
2346,03-Jun-17,10:16:17,1,0,0,Red,D
2347,03-Jun-17,10:16:18,1,0,0,Red,D
2348,03-Jun-17,10:16:18,1,0,0,Red,D
2349,03-Jun-17,10:16:18,1,0,0,Red,D
2350,03-Jun-17,10:16:18,1,0,0,Red,D
2351,03-Jun-17,10:16:18,1,0,0,Red,D
2352,03-Jun-17,10:16:18,1,0,0,Red,D
2353,03-Jun-17,10:16:18,1,0,0,Red,D
2354,03-Jun-17,10:16:19,1,0,0,Red,D
2355,03-Jun-17,10:16:19,1,0,0,Red,D
2356,03-Jun-17,10:16:19,1,0,0,Red,D
2357,03-Jun-17,10:16:19,1,0,0,Red,D
2358,03-Jun-17,10:16:20,1,0,0,Red,D
2359,03-Jun-17,10:16:20,1,0,0,Red,D
2360,03-Jun-17,10:16:20,1,0,0,Red,D
2361,03-Jun-17,10:16:20,1,0,0,Red,D
2362,03-Jun-17,10:16:20,1,0,0,Red,D
2363,03-Jun-17,10:16:21,1,0,0,Red,D
2364,03-Jun-17,10:16:21,1,0,0,Red,D
2365,03-Jun-17,10:16:21,1,0,0,Red,D
2366,03-Jun-17,10:16:21,1,0,0,Red,D
2367,03-Jun-17,10:16:22,1,0,0,Red,D
2368,03-Jun-17,10:16:22,1,0,0,Red,D
2369,03-Jun-17,10:16:22,1,0,0,Red,D
2370,03-Jun-17,10:16:22,1,0,0,Red,D
2371,03-Jun-17,10:16:22,1,0,0,Red,D
2372,03-Jun-17,10:16:22,1,0,0,Red,D
2373,03-Jun-17,10:16:22,1,0,0,Red,D
2374,03-Jun-17,10:16:23,1,0,0,Red,D
2375,03-Jun-17,10:16:23,1,0,0,Red,D
2376,03-Jun-17,10:16:23,1,0,0,Red,D
2377,03-Jun-17,10:16:23,1,0,0,Red,D
2378,03-Jun-17,10:16:24,1,0,0,Red,D
2379,03-Jun-17,10:16:24,1,0,0,Red,D
2380,03-Jun-17,10:16:24,1,0,0,Red,D
2381,03-Jun-17,10:16:24,1,0,0,Red,D
2382,03-Jun-17,10:16:24,1,0,0,Red,D
2383,03-Jun-17,10:16:25,1,0,0,Red,D
2384,03-Jun-17,10:16:25,1,0,0,Red,D
2385,03-Jun-17,10:16:25,1,0,0,Red,D
2386,03-Jun-17,10:16:25,1,0,0,Red,D
2387,03-Jun-17,10:16:26,1,0,0,Red,D
2388,03-Jun-17,10:16:26,1,0,0,Red,D
2389,03-Jun-17,10:16:26,1,0,0,Red,D
2390,03-Jun-17,10:16:26,1,0,0,Red,D
2391,03-Jun-17,10:16:26,1,0,0,Red,D
2392,03-Jun-17,10:16:26,1,0,0,Red,D
2393,03-Jun-17,10:16:26,1,0,0,Red,D
2394,03-Jun-17,10:16:27,1,0,0,Red,D
2395,03-Jun-17,10:16:27,1,0,0,Red,D
2396,03-Jun-17,10:16:27,1,0,0,Red,D
2397,03-Jun-17,10:16:27,1,0,0,Red,D
2398,03-Jun-17,10:16:28,1,0,0,Red,D
2399,03-Jun-17,10:16:28,1,0,0,Red,D
2400,03-Jun-17,10:16:28,1,0,0,Red,D
2401,03-Jun-17,10:16:28,1,0,0,Red,D
2402,03-Jun-17,10:16:28,1,0,0,Red,D
2403,03-Jun-17,10:16:29,1,0,0,Red,D
2404,03-Jun-17,10:16:29,1,0,0,Red,D
2405,03-Jun-17,10:16:29,1,0,0,Red,D
2406,03-Jun-17,10:16:29,1,0,0,Red,D
2407,03-Jun-17,10:16:30,1,0,0,Red,D
2408,03-Jun-17,10:16:30,1,0,0,Red,D
2409,03-Jun-17,10:16:30,1,0,0,Red,D
2410,03-Jun-17,10:16:30,1,0,0,Red,D
2411,03-Jun-17,10:16:30,1,0,0,Red,D
2412,03-Jun-17,10:16:31,1,0,0,Red,D
2413,03-Jun-17,10:16:31,1,0,0,Red,D
2414,03-Jun-17,10:16:31,1,0,0,Red,D
2415,03-Jun-17,10:16:31,1,0,0,Red,D
2416,03-Jun-17,10:16:31,1,0,0,Red,D
2417,03-Jun-17,10:16:31,1,0,0,Red,D
2418,03-Jun-17,10:16:31,1,0,0,Red,D
2419,03-Jun-17,10:16:32,1,0,0,Red,D
2420,03-Jun-17,10:16:32,1,0,0,Red,D
2421,03-Jun-17,10:16:32,1,0,0,Red,D
2422,03-Jun-17,10:16:32,1,0,0,Red,D
2423,03-Jun-17,10:16:33,1,0,0,Red,D
2424,03-Jun-17,10:16:33,1,0,0,Red,D
2425,03-Jun-17,10:16:33,1,0,0,Red,D
2426,03-Jun-17,10:16:33,1,0,0,Red,D
2427,03-Jun-17,10:16:33,1,0,0,Red,D
2428,03-Jun-17,10:16:34,1,0,0,Red,D
2429,03-Jun-17,10:16:34,1,0,0,Red,D
2430,03-Jun-17,10:16:34,1,0,0,Red,D
2431,03-Jun-17,10:16:34,1,0,0,Red,D
2432,03-Jun-17,10:16:35,1,0,0,Red,D
2433,03-Jun-17,10:16:35,1,0,0,Red,D
2434,03-Jun-17,10:16:35,1,0,0,Red,D
2435,03-Jun-17,10:16:35,1,0,0,Red,D
2436,03-Jun-17,10:16:35,1,0,0,Red,D
2437,03-Jun-17,10:16:35,1,0,0,Red,D
2438,03-Jun-17,10:16:35,1,0,0,Red,D
2439,03-Jun-17,10:16:36,1,0,0,Red,D
2440,03-Jun-17,10:16:36,1,0,0,Red,D
2441,03-Jun-17,10:16:36,1,0,0,Red,D
2442,03-Jun-17,10:16:36,1,0,0,Red,D
2443,03-Jun-17,10:16:37,1,0,0,Red,D
2444,03-Jun-17,10:16:37,1,0,0,Red,D
2445,03-Jun-17,10:16:37,1,0,0,Red,D
2446,03-Jun-17,10:16:37,1,0,0,Red,D
2447,03-Jun-17,10:16:38,1,0,0,Red,D
2448,03-Jun-17,10:16:38,1,0,0,Red,D
2449,03-Jun-17,10:16:38,1,0,0,Red,D
2450,03-Jun-17,10:16:38,1,0,0,Red,D
2451,03-Jun-17,10:16:38,1,0,0,Red,D
2452,03-Jun-17,10:16:38,1,0,0,Red,D
2453,03-Jun-17,10:16:38,1,0,0,Red,D
2454,03-Jun-17,10:16:39,1,0,0,Red,D
2455,03-Jun-17,10:16:39,1,0,0,Red,D
2456,03-Jun-17,10:16:39,1,0,0,Red,D
2457,03-Jun-17,10:16:39,1,0,0,Red,D
2458,03-Jun-17,10:16:40,1,0,0,Red,D
2459,03-Jun-17,10:16:40,1,0,0,Red,D
2460,03-Jun-17,10:16:40,1,0,0,Red,D
2461,03-Jun-17,10:16:40,1,0,0,Red,D
2462,03-Jun-17,10:16:40,1,0,0,Red,D
2463,03-Jun-17,10:16:41,1,0,0,Red,D
2464,03-Jun-17,10:16:41,1,0,0,Red,D
2465,03-Jun-17,10:16:41,1,0,0,Red,D
2466,03-Jun-17,10:16:41,1,0,0,Red,D
2467,03-Jun-17,10:16:42,1,0,0,Red,D
2468,03-Jun-17,10:16:42,1,0,0,Red,D
2469,03-Jun-17,10:16:42,1,0,0,Red,D
2470,03-Jun-17,10:16:42,1,0,0,Red,D
2471,03-Jun-17,10:16:42,1,0,0,Red,D
2472,03-Jun-17,10:16:42,1,0,0,Red,D
2473,03-Jun-17,10:16:42,1,0,0,Red,D
2474,03-Jun-17,10:16:43,1,0,0,Red,D
2475,03-Jun-17,10:16:43,1,0,0,Red,D
2476,03-Jun-17,10:16:43,1,0,0,Red,D
2477,03-Jun-17,10:16:43,1,0,0,Red,D
2478,03-Jun-17,10:16:44,1,0,0,Red,D
2479,03-Jun-17,10:16:44,1,0,0,Red,D
2480,03-Jun-17,10:16:44,1,0,0,Red,D
2481,03-Jun-17,10:16:44,1,0,0,Red,D
2482,03-Jun-17,10:16:44,1,0,0,Red,D
2483,03-Jun-17,10:16:45,1,0,0,Red,D
2484,03-Jun-17,10:16:45,1,0,0,Red,D
2485,03-Jun-17,10:16:45,1,0,0,Red,D
2486,03-Jun-17,10:16:45,1,0,0,Red,D
2487,03-Jun-17,10:16:46,1,0,0,Red,D
2488,03-Jun-17,10:16:46,1,0,0,Red,D
2489,03-Jun-17,10:16:46,1,0,0,Red,D
2490,03-Jun-17,10:16:46,1,0,0,Red,D
2491,03-Jun-17,10:16:46,1,0,0,Red,D
2492,03-Jun-17,10:16:46,1,0,0,Red,D
2493,03-Jun-17,10:16:46,1,0,0,Red,D
2494,03-Jun-17,10:16:47,1,0,0,Red,D
2495,03-Jun-17,10:16:47,1,0,0,Red,D
2496,03-Jun-17,10:16:47,1,0,0,Red,D
2497,03-Jun-17,10:16:47,1,0,0,Red,D
2498,03-Jun-17,10:16:48,1,0,0,Red,D
2499,03-Jun-17,10:16:48,1,0,0,Red,D
2500,03-Jun-17,10:16:48,1,0,0,Red,D
2501,03-Jun-17,10:16:48,1,0,0,Red,D
2502,03-Jun-17,10:16:48,1,0,0,Red,D
2503,03-Jun-17,10:16:49,1,0,0,Red,D
2504,03-Jun-17,10:16:49,1,0,0,Red,D
2505,03-Jun-17,10:16:49,1,0,0,Red,D
2506,03-Jun-17,10:16:49,1,0,0,Red,D
2507,03-Jun-17,10:16:50,1,0,0,Red,D
2508,03-Jun-17,10:16:50,1,0,0,Red,D
2509,03-Jun-17,10:16:50,1,0,0,Red,D
2510,03-Jun-17,10:16:50,1,0,0,Red,D
2511,03-Jun-17,10:16:50,1,0,0,Red,D
2512,03-Jun-17,10:16:50,1,0,0,Red,D
2513,03-Jun-17,10:16:50,1,0,0,Red,D
2514,03-Jun-17,10:16:51,1,0,0,Red,D
2515,03-Jun-17,10:16:51,1,0,0,Red,D
2516,03-Jun-17,10:16:51,1,0,0,Red,D
2517,03-Jun-17,10:16:51,1,0,0,Red,D
2518,03-Jun-17,10:16:52,1,0,0,Red,D
2519,03-Jun-17,10:16:52,1,0,0,Red,D
2520,03-Jun-17,10:16:52,1,0,0,Red,D
2521,03-Jun-17,10:16:52,1,0,0,Red,D
2522,03-Jun-17,10:16:52,1,0,0,Red,D
2523,03-Jun-17,10:16:53,1,0,0,Red,D
2524,03-Jun-17,10:16:53,1,0,0,Red,D
2525,03-Jun-17,10:16:53,1,0,0,Red,D
2526,03-Jun-17,10:16:53,1,0,0,Red,D
2527,03-Jun-17,10:16:54,1,0,0,Red,D
2528,03-Jun-17,10:16:54,1,0,0,Red,D
2529,03-Jun-17,10:16:54,1,0,0,Red,D
2530,03-Jun-17,10:16:54,1,0,0,Red,D
2531,03-Jun-17,10:16:54,1,0,0,Red,D
2597,03-Jun-17,10:17:07,1,0,0,Red,D
2598,03-Jun-17,10:17:08,1,0,0,Red,D
2599,03-Jun-17,10:17:08,1,0,0,Red,D
2600,03-Jun-17,10:17:08,1,0,0,Red,D
2601,03-Jun-17,10:17:08,1,0,0,Red,D
2602,03-Jun-17,10:17:09,1,0,0,Red,D
2603,03-Jun-17,10:17:09,1,0,0,Red,D
2604,03-Jun-17,10:17:09,1,0,0,Red,D
2605,03-Jun-17,10:17:09,1,0,0,Red,D
2606,03-Jun-17,10:17:09,1,0,0,Red,D
2607,03-Jun-17,10:17:10,1,0,0,Red,D
2608,03-Jun-17,10:17:10,1,0,0,Red,D
2609,03-Jun-17,10:17:10,1,0,0,Red,D
2610,03-Jun-17,10:17:10,1,0,0,Red,D
2611,03-Jun-17,10:17:10,1,0,0,Red,D
2612,03-Jun-17,10:17:10,1,0,0,Red,D
2613,03-Jun-17,10:17:11,1,0,0,Red,D
2614,03-Jun-17,10:17:11,1,0,0,Red,D
2615,03-Jun-17,10:17:11,1,0,0,Red,D
2616,03-Jun-17,10:17:11,1,0,0,Red,D
2617,03-Jun-17,10:17:11,1,0,0,Red,D
2618,03-Jun-17,10:17:12,1,0,0,Red,D
2619,03-Jun-17,10:17:12,1,0,0,Red,D
2620,03-Jun-17,10:17:12,1,0,0,Red,D
2621,03-Jun-17,10:17:12,1,0,0,Red,D
2622,03-Jun-17,10:17:12,1,0,0,Red,D
2623,03-Jun-17,10:17:13,1,0,0,Red,D
2624,03-Jun-17,10:17:13,1,0,0,Red,D
2625,03-Jun-17,10:17:13,1,0,0,Red,D
2626,03-Jun-17,10:17:13,1,0,0,Red,D
2627,03-Jun-17,10:17:14,1,0,0,Red,D
2628,03-Jun-17,10:17:14,1,0,0,Red,D
2629,03-Jun-17,10:17:14,1,0,0,Red,D
2630,03-Jun-17,10:17:14,1,0,0,Red,D
2631,03-Jun-17,10:17:14,1,0,0,Red,D
2632,03-Jun-17,10:17:14,1,0,0,Red,D
2633,03-Jun-17,10:17:14,1,0,0,Red,D
2634,03-Jun-17,10:17:15,1,0,0,Red,D
2635,03-Jun-17,10:17:15,1,0,0,Red,D
2636,03-Jun-17,10:17:15,1,0,0,Red,D
2637,03-Jun-17,10:17:15,1,0,0,Red,D
2638,03-Jun-17,10:17:16,1,0,0,Red,D
2639,03-Jun-17,10:17:16,1,0,0,Red,D
2640,03-Jun-17,10:17:16,1,0,0,Red,D
2641,03-Jun-17,10:17:16,1,0,0,Red,D
2642,03-Jun-17,10:17:16,1,0,0,Red,D
2643,03-Jun-17,10:17:17,1,0,0,Red,D
2644,03-Jun-17,10:17:17,1,0,0,Red,D
2645,03-Jun-17,10:17:17,1,0,0,Red,D
2646,03-Jun-17,10:17:17,1,0,0,Red,D
2647,03-Jun-17,10:17:18,1,0,0,Red,D
2648,03-Jun-17,10:17:18,1,0,0,Red,D
2649,03-Jun-17,10:17:18,1,0,0,Red,D
2650,03-Jun-17,10:17:18,1,0,0,Red,D
2651,03-Jun-17,10:17:18,1,0,0,Red,D
2652,03-Jun-17,10:17:18,1,0,0,Red,D
2653,03-Jun-17,10:17:18,1,0,0,Red,D
2654,03-Jun-17,10:17:19,1,0,0,Red,D
2655,03-Jun-17,10:17:19,1,0,0,Red,D
2656,03-Jun-17,10:17:19,1,0,0,Red,D
2657,03-Jun-17,10:17:19,1,0,0,Red,D
2658,03-Jun-17,10:17:20,1,0,0,Red,D
2659,03-Jun-17,10:17:20,1,0,0,Red,D
2660,03-Jun-17,10:17:20,1,0,0,Red,D
2661,03-Jun-17,10:17:20,1,0,0,Red,D
2662,03-Jun-17,10:17:20,1,0,0,Red,D
2663,03-Jun-17,10:17:21,1,0,0,Red,D
2664,03-Jun-17,10:17:21,1,0,0,Red,D
2665,03-Jun-17,10:17:21,1,0,0,Red,D
2666,03-Jun-17,10:17:21,1,0,0,Red,D
2667,03-Jun-17,10:17:22,1,0,0,Red,D
2668,03-Jun-17,10:17:22,1,0,0,Red,D
2669,03-Jun-17,10:17:22,1,0,0,Red,D
2670,03-Jun-17,10:17:22,1,0,0,Red,D
2671,03-Jun-17,10:17:22,1,0,0,Red,D
2672,03-Jun-17,10:17:22,1,0,0,Red,D
2673,03-Jun-17,10:17:22,1,0,0,Red,D
2674,03-Jun-17,10:17:23,1,0,0,Red,D
2675,03-Jun-17,10:17:23,1,0,0,Red,D
2676,03-Jun-17,10:17:23,1,0,0,Red,D
2677,03-Jun-17,10:17:23,1,0,0,Red,D
2678,03-Jun-17,10:17:24,1,0,0,Red,D
2679,03-Jun-17,10:17:24,1,0,0,Red,D
2680,03-Jun-17,10:17:24,1,0,0,Red,D
2681,03-Jun-17,10:17:24,1,0,0,Red,D
2682,03-Jun-17,10:17:24,1,0,0,Red,D
2683,03-Jun-17,10:17:25,1,0,0,Red,D
2684,03-Jun-17,10:17:25,1,0,0,Red,D
2685,03-Jun-17,10:17:25,1,0,0,Red,D
2686,03-Jun-17,10:17:25,1,0,0,Red,D
2687,03-Jun-17,10:17:26,1,0,0,Red,D
2688,03-Jun-17,10:17:26,1,0,0,Red,D
2689,03-Jun-17,10:17:26,1,0,0,Red,D
2690,03-Jun-17,10:17:26,1,0,0,Red,D
2691,03-Jun-17,10:17:26,1,0,0,Red,D
2692,03-Jun-17,10:17:26,1,0,0,Red,D
2693,03-Jun-17,10:17:26,1,0,0,Red,D
2694,03-Jun-17,10:17:27,1,0,0,Red,D
2695,03-Jun-17,10:17:27,1,0,0,Red,D
2696,03-Jun-17,10:17:27,1,0,0,Red,D
2697,03-Jun-17,10:17:27,1,0,0,Red,D
2698,03-Jun-17,10:17:28,1,0,0,Red,D
2699,03-Jun-17,10:17:28,1,0,0,Red,D
2700,03-Jun-17,10:17:28,1,0,0,Red,D
2701,03-Jun-17,10:17:28,1,0,0,Red,D
2702,03-Jun-17,10:17:29,1,0,0,Red,D
2703,03-Jun-17,10:17:29,1,0,0,Red,D
2704,03-Jun-17,10:17:29,1,0,0,Red,D
2705,03-Jun-17,10:17:29,1,0,0,Red,D
2706,03-Jun-17,10:17:29,1,0,0,Red,D
2707,03-Jun-17,10:17:30,1,0,0,Red,D
2708,03-Jun-17,10:17:30,1,0,0,Red,D
2709,03-Jun-17,10:17:30,1,0,0,Red,D
2710,03-Jun-17,10:17:30,1,0,0,Red,D
2711,03-Jun-17,10:17:30,1,0,0,Red,D
2712,03-Jun-17,10:17:30,1,0,0,Red,D
2713,03-Jun-17,10:17:31,1,0,0,Red,D
2714,03-Jun-17,10:17:31,1,0,0,Red,D
2715,03-Jun-17,10:17:31,1,0,0,Red,D
2716,03-Jun-17,10:17:31,1,0,0,Red,D
2717,03-Jun-17,10:17:31,1,0,0,Red,D
2718,03-Jun-17,10:17:32,1,0,0,Red,D
2719,03-Jun-17,10:17:32,1,0,0,Red,D
2720,03-Jun-17,10:17:32,1,0,0,Red,D
2721,03-Jun-17,10:17:32,1,0,0,Red,D
2722,03-Jun-17,10:17:33,1,0,0,Red,D
2723,03-Jun-17,10:17:33,1,0,0,Red,D
2724,03-Jun-17,10:17:33,1,0,0,Red,D
2725,03-Jun-17,10:17:33,1,0,0,Red,D
2726,03-Jun-17,10:17:33,1,0,0,Red,D
2727,03-Jun-17,10:17:34,1,0,0,Red,D
2728,03-Jun-17,10:17:34,1,0,0,Red,D
2729,03-Jun-17,10:17:34,1,0,0,Red,D
2730,03-Jun-17,10:17:34,1,0,0,Red,D
2731,03-Jun-17,10:17:34,1,0,0,Red,D
2732,03-Jun-17,10:17:34,1,0,0,Red,D
2733,03-Jun-17,10:17:35,1,0,0,Red,D
2734,03-Jun-17,10:17:35,1,0,0,Red,D
2735,03-Jun-17,10:17:35,1,0,0,Red,D
2736,03-Jun-17,10:17:35,1,0,0,Red,D
2737,03-Jun-17,10:17:35,1,0,0,Red,D
2738,03-Jun-17,10:17:36,1,0,0,Red,D
2739,03-Jun-17,10:17:36,1,0,0,Red,D
2740,03-Jun-17,10:17:36,1,0,0,Red,D
2741,03-Jun-17,10:17:36,1,0,0,Red,D
2742,03-Jun-17,10:17:37,1,0,0,Red,D
2743,03-Jun-17,10:17:37,1,0,0,Red,D
2744,03-Jun-17,10:17:37,1,0,0,Red,D
2745,03-Jun-17,10:17:37,1,0,0,Red,D
2746,03-Jun-17,10:17:37,1,0,0,Red,D
2747,03-Jun-17,10:17:37,1,0,0,Red,D
2748,03-Jun-17,10:17:37,1,0,0,Red,D
2749,03-Jun-17,10:17:38,1,0,0,Red,D
2750,03-Jun-17,10:17:38,1,0,0,Red,D
2751,03-Jun-17,10:17:38,1,0,0,Red,D
2752,03-Jun-17,10:17:38,1,0,0,Red,D
2753,03-Jun-17,10:17:39,1,0,0,Red,D
2754,03-Jun-17,10:17:39,1,0,0,Red,D
2755,03-Jun-17,10:17:39,1,0,0,Red,D
2756,03-Jun-17,10:17:39,1,0,0,Red,D
2757,03-Jun-17,10:17:39,1,0,0,Red,D
2758,03-Jun-17,10:17:40,1,0,0,Red,D
2759,03-Jun-17,10:17:40,1,0,0,Red,D
2760,03-Jun-17,10:17:40,1,0,0,Red,D
2761,03-Jun-17,10:17:40,1,0,0,Red,D
2762,03-Jun-17,10:17:40,1,0,0,Red,D
2763,03-Jun-17,10:17:41,1,0,0,Red,D
2764,03-Jun-17,10:17:41,1,0,0,Red,D
2765,03-Jun-17,10:17:41,1,0,0,Red,D
2766,03-Jun-17,10:17:41,1,0,0,Red,D
2767,03-Jun-17,10:17:42,1,0,0,Red,D
2768,03-Jun-17,10:17:42,1,0,0,Red,D
2769,03-Jun-17,10:17:42,1,0,0,Red,D
2770,03-Jun-17,10:17:42,1,0,0,Red,D
2771,03-Jun-17,10:17:42,1,0,0,Red,D
2772,03-Jun-17,10:17:42,1,0,0,Red,D
2773,03-Jun-17,10:17:43,1,0,0,Red,D
2774,03-Jun-17,10:17:43,1,0,0,Red,D
2775,03-Jun-17,10:17:43,1,0,0,Red,D
2776,03-Jun-17,10:17:43,1,0,0,Red,D
2777,03-Jun-17,10:17:43,1,0,0,Red,D
2778,03-Jun-17,10:17:44,1,0,0,Red,D
2779,03-Jun-17,10:17:44,1,0,0,Red,D
2780,03-Jun-17,10:17:44,1,0,0,Red,D
2781,03-Jun-17,10:17:44,1,0,0,Red,D
2782,03-Jun-17,10:17:44,1,0,0,Red,D
2783,03-Jun-17,10:17:45,1,0,0,Red,D
2784,03-Jun-17,10:17:45,1,0,0,Red,D
2785,03-Jun-17,10:17:45,1,0,0,Red,D
2786,03-Jun-17,10:17:45,1,0,0,Red,D
2787,03-Jun-17,10:17:46,1,0,0,Red,D
2788,03-Jun-17,10:17:46,1,0,0,Red,D
2789,03-Jun-17,10:17:46,1,0,0,Red,D
2790,03-Jun-17,10:17:46,1,0,0,Red,D
2791,03-Jun-17,10:17:46,1,0,0,Red,D
2792,03-Jun-17,10:17:46,1,0,0,Red,D
2793,03-Jun-17,10:17:47,1,0,0,Red,D
2794,03-Jun-17,10:17:47,1,0,0,Red,D
2795,03-Jun-17,10:17:47,1,0,0,Red,D
2796,03-Jun-17,10:17:47,1,0,0,Red,D
2797,03-Jun-17,10:17:47,1,0,0,Red,D
2798,03-Jun-17,10:17:48,1,0,0,Red,D
2799,03-Jun-17,10:17:48,1,0,0,Red,D
2800,03-Jun-17,10:17:48,1,0,0,Red,D
2801,03-Jun-17,10:17:48,1,0,0,Red,D
2802,03-Jun-17,10:17:49,1,0,0,Red,D
2803,03-Jun-17,10:17:49,1,0,0,Red,D
2804,03-Jun-17,10:17:49,1,0,0,Red,D
2805,03-Jun-17,10:17:49,1,0,0,Red,D
2806,03-Jun-17,10:17:49,1,0,0,Red,D
2807,03-Jun-17,10:17:50,1,0,0,Red,D
2808,03-Jun-17,10:17:50,1,0,0,Red,D
2809,03-Jun-17,10:17:50,1,0,0,Red,D
2810,03-Jun-17,10:17:50,1,0,0,Red,D
2811,03-Jun-17,10:17:50,1,0,0,Red,D
2812,03-Jun-17,10:17:50,1,0,0,Red,D
2813,03-Jun-17,10:17:50,1,0,0,Red,D
2814,03-Jun-17,10:17:51,1,0,0,Red,D
2815,03-Jun-17,10:17:51,1,0,0,Red,D
2816,03-Jun-17,10:17:51,1,0,0,Red,D
2817,03-Jun-17,10:17:51,1,0,0,Red,D
2818,03-Jun-17,10:17:52,1,0,0,Red,D
2819,03-Jun-17,10:17:52,1,0,0,Red,D
2820,03-Jun-17,10:17:52,1,0,0,Red,D
2821,03-Jun-17,10:17:52,1,0,0,Red,D
2822,03-Jun-17,10:17:52,1,0,0,Red,D
2823,03-Jun-17,10:17:53,1,0,0,Red,D
2824,03-Jun-17,10:17:53,1,0,0,Red,D
2825,03-Jun-17,10:17:53,1,0,0,Red,D
2826,03-Jun-17,10:17:53,1,0,0,Red,D
2827,03-Jun-17,10:17:54,1,0,0,Red,D
2828,03-Jun-17,10:17:54,1,0,0,Red,D
2829,03-Jun-17,10:17:54,1,0,0,Red,D
2830,03-Jun-17,10:17:54,1,0,0,Red,D
2831,03-Jun-17,10:17:54,1,0,0,Red,D
2897,03-Jun-17,10:18:07,1,0,0,Red,D
2898,03-Jun-17,10:18:08,1,0,0,Red,D
2899,03-Jun-17,10:18:08,1,0,0,Red,D
2900,03-Jun-17,10:18:08,1,0,0,Red,D
2901,03-Jun-17,10:18:08,1,0,0,Red,D
2902,03-Jun-17,10:18:09,1,0,0,Red,D
2903,03-Jun-17,10:18:09,1,0,0,Red,D
2904,03-Jun-17,10:18:09,1,0,0,Red,D
2905,03-Jun-17,10:18:09,1,0,0,Red,D
2906,03-Jun-17,10:18:09,1,0,0,Red,D
2907,03-Jun-17,10:18:10,1,0,0,Red,D
2908,03-Jun-17,10:18:10,1,0,0,Red,D
2909,03-Jun-17,10:18:10,1,0,0,Red,D
2910,03-Jun-17,10:18:10,1,0,0,Red,D
2911,03-Jun-17,10:18:10,1,0,0,Red,D
2912,03-Jun-17,10:18:10,1,0,0,Red,D
2913,03-Jun-17,10:18:11,1,0,0,Red,D
2914,03-Jun-17,10:18:11,1,0,0,Red,D
2915,03-Jun-17,10:18:11,1,0,0,Red,D
2916,03-Jun-17,10:18:11,1,0,0,Red,D
2917,03-Jun-17,10:18:11,1,0,0,Red,D
2918,03-Jun-17,10:18:12,1,0,0,Red,D
2919,03-Jun-17,10:18:12,1,0,0,Red,D
2920,03-Jun-17,10:18:12,1,0,0,Red,D
2921,03-Jun-17,10:18:12,1,0,0,Red,D
2922,03-Jun-17,10:18:13,1,0,0,Red,D
2923,03-Jun-17,10:18:13,1,0,0,Red,D
2924,03-Jun-17,10:18:13,1,0,0,Red,D
2925,03-Jun-17,10:18:13,1,0,0,Red,D
2926,03-Jun-17,10:18:13,1,0,0,Red,D
2927,03-Jun-17,10:18:14,1,0,0,Red,D
2928,03-Jun-17,10:18:14,1,0,0,Red,D
2929,03-Jun-17,10:18:14,1,0,0,Red,D
2930,03-Jun-17,10:18:14,1,0,0,Red,D
2931,03-Jun-17,10:18:14,1,0,0,Red,D
2932,03-Jun-17,10:18:14,1,0,0,Red,D
2933,03-Jun-17,10:18:15,1,0,0,Red,D
2934,03-Jun-17,10:18:15,1,0,0,Red,D
2935,03-Jun-17,10:18:15,1,0,0,Red,D
2936,03-Jun-17,10:18:15,1,0,0,Red,D
2937,03-Jun-17,10:18:15,1,0,0,Red,D
2938,03-Jun-17,10:18:16,1,0,0,Red,D
2939,03-Jun-17,10:18:16,1,0,0,Red,D
2940,03-Jun-17,10:18:16,1,0,0,Red,D
2941,03-Jun-17,10:18:16,1,0,0,Red,D
2942,03-Jun-17,10:18:17,1,0,0,Red,D
2943,03-Jun-17,10:18:17,1,0,0,Red,D
2944,03-Jun-17,10:18:17,1,0,0,Red,D
2945,03-Jun-17,10:18:17,1,0,0,Red,D
2946,03-Jun-17,10:18:17,1,0,0,Red,D
2947,03-Jun-17,10:18:18,1,0,0,Red,D
2948,03-Jun-17,10:18:18,1,0,0,Red,D
2949,03-Jun-17,10:18:18,1,0,0,Red,D
2950,03-Jun-17,10:18:18,1,0,0,Red,D
2951,03-Jun-17,10:18:18,1,0,0,Red,D
2952,03-Jun-17,10:18:18,1,0,0,Red,D
2953,03-Jun-17,10:18:19,1,0,0,Red,D
2954,03-Jun-17,10:18:19,1,0,0,Red,D
2955,03-Jun-17,10:18:19,1,0,0,Red,D
2956,03-Jun-17,10:18:19,1,0,0,Red,D
2957,03-Jun-17,10:18:19,1,0,0,Red,D
2958,03-Jun-17,10:18:20,1,0,0,Red,D
2959,03-Jun-17,10:18:20,1,0,0,Red,D
2960,03-Jun-17,10:18:20,1,0,0,Red,D
