,Date,Time,Aspect 0 of Phase C  State,Aspect 1 of Phase C  State,Aspect 2 of Phase C  State,Result,Phase
6494,03-Jun-17,10:30:07,0,1,0,Amber,C
6495,03-Jun-17,10:30:07,0,1,0,Amber,C
6496,03-Jun-17,10:30:07,0,1,0,Amber,C
6782,03-Jun-17,10:31:05,0,1,0,Amber,C
6783,03-Jun-17,10:31:05,0,1,0,Amber,C
6784,03-Jun-17,10:31:05,0,1,0,Amber,C
6785,03-Jun-17,10:31:05,0,1,0,Amber,C
6786,03-Jun-17,10:31:05,0,1,0,Amber,C
6787,03-Jun-17,10:31:05,0,1,0,Amber,C
6788,03-Jun-17,10:31:05,0,1,0,Amber,C
6789,03-Jun-17,10:31:06,0,1,0,Amber,C
6790,03-Jun-17,10:31:06,0,1,0,Amber,C
6791,03-Jun-17,10:31:06,0,1,0,Amber,C
6792,03-Jun-17,10:31:06,0,1,0,Amber,C
6793,03-Jun-17,10:31:07,0,1,0,Amber,C
6794,03-Jun-17,10:31:07,0,1,0,Amber,C
6795,03-Jun-17,10:31:07,0,1,0,Amber,C
6796,03-Jun-17,10:31:07,0,1,0,Amber,C
7082,03-Jun-17,10:32:05,0,1,0,Amber,C
7083,03-Jun-17,10:32:05,0,1,0,Amber,C
7084,03-Jun-17,10:32:05,0,1,0,Amber,C
7085,03-Jun-17,10:32:05,0,1,0,Amber,C
7086,03-Jun-17,10:32:06,0,1,0,Amber,C
7087,03-Jun-17,10:32:06,0,1,0,Amber,C
7088,03-Jun-17,10:32:06,0,1,0,Amber,C
7089,03-Jun-17,10:32:06,0,1,0,Amber,C
7090,03-Jun-17,10:32:06,0,1,0,Amber,C
7091,03-Jun-17,10:32:06,0,1,0,Amber,C
7092,03-Jun-17,10:32:06,0,1,0,Amber,C
7093,03-Jun-17,10:32:06,0,1,0,Amber,C
7094,03-Jun-17,10:32:07,0,1,0,Amber,C
7095,03-Jun-17,10:32:07,0,1,0,Amber,C
7096,03-Jun-17,10:32:07,0,1,0,Amber,C
7382,03-Jun-17,10:33:04,0,1,0,Amber,C
7383,03-Jun-17,10:33:04,0,1,0,Amber,C
7384,03-Jun-17,10:33:05,0,1,0,Amber,C
7385,03-Jun-17,10:33:05,0,1,0,Amber,C
7386,03-Jun-17,10:33:05,0,1,0,Amber,C
7387,03-Jun-17,10:33:05,0,1,0,Amber,C
7388,03-Jun-17,10:33:06,0,1,0,Amber,C
7389,03-Jun-17,10:33:06,0,1,0,Amber,C
7390,03-Jun-17,10:33:06,0,1,0,Amber,C
7391,03-Jun-17,10:33:06,0,1,0,Amber,C
7392,03-Jun-17,10:33:06,0,1,0,Amber,C
7393,03-Jun-17,10:33:07,0,1,0,Amber,C
7394,03-Jun-17,10:33:07,0,1,0,Amber,C
7395,03-Jun-17,10:33:07,0,1,0,Amber,C
7396,03-Jun-17,10:33:07,0,1,0,Amber,C
7682,03-Jun-17,10:34:04,0,1,0,Amber,C
7683,03-Jun-17,10:34:05,0,1,0,Amber,C
7684,03-Jun-17,10:34:05,0,1,0,Amber,C
7685,03-Jun-17,10:34:05,0,1,0,Amber,C
7686,03-Jun-17,10:34:05,0,1,0,Amber,C
7687,03-Jun-17,10:34:05,0,1,0,Amber,C
7688,03-Jun-17,10:34:06,0,1,0,Amber,C
7689,03-Jun-17,10:34:06,0,1,0,Amber,C
7690,03-Jun-17,10:34:06,0,1,0,Amber,C
7691,03-Jun-17,10:34:06,0,1,0,Amber,C
7692,03-Jun-17,10:34:07,0,1,0,Amber,C
7693,03-Jun-17,10:34:07,0,1,0,Amber,C
7694,03-Jun-17,10:34:07,0,1,0,Amber,C
7695,03-Jun-17,10:34:07,0,1,0,Amber,C
7696,03-Jun-17,10:34:07,0,1,0,Amber,C
7982,03-Jun-17,10:35:05,0,1,0,Amber,C
7983,03-Jun-17,10:35:05,0,1,0,Amber,C
7984,03-Jun-17,10:35:05,0,1,0,Amber,C
7985,03-Jun-17,10:35:05,0,1,0,Amber,C
7986,03-Jun-17,10:35:05,0,1,0,Amber,C
7987,03-Jun-17,10:35:06,0,1,0,Amber,C
7988,03-Jun-17,10:35:06,0,1,0,Amber,C
7989,03-Jun-17,10:35:06,0,1,0,Amber,C
7990,03-Jun-17,10:35:06,0,1,0,Amber,C
7991,03-Jun-17,10:35:06,0,1,0,Amber,C
7992,03-Jun-17,10:35:06,0,1,0,Amber,C
7993,03-Jun-17,10:35:06,0,1,0,Amber,C
7994,03-Jun-17,10:35:07,0,1,0,Amber,C
7995,03-Jun-17,10:35:07,0,1,0,Amber,C
7996,03-Jun-17,10:35:07,0,1,0,Amber,C
8282,03-Jun-17,10:36:05,0,1,0,Amber,C
8283,03-Jun-17,10:36:05,0,1,0,Amber,C
8284,03-Jun-17,10:36:05,0,1,0,Amber,C
8285,03-Jun-17,10:36:05,0,1,0,Amber,C
8286,03-Jun-17,10:36:05,0,1,0,Amber,C
8287,03-Jun-17,10:36:05,0,1,0,Amber,C
8288,03-Jun-17,10:36:05,0,1,0,Amber,C
8289,03-Jun-17,10:36:06,0,1,0,Amber,C
8290,03-Jun-17,10:36:06,0,1,0,Amber,C
8291,03-Jun-17,10:36:06,0,1,0,Amber,C
8292,03-Jun-17,10:36:06,0,1,0,Amber,C
8293,03-Jun-17,10:36:07,0,1,0,Amber,C
8294,03-Jun-17,10:36:07,0,1,0,Amber,C
8295,03-Jun-17,10:36:07,0,1,0,Amber,C
8296,03-Jun-17,10:36:07,0,1,0,Amber,C
8582,03-Jun-17,10:37:04,0,1,0,Amber,C
8583,03-Jun-17,10:37:05,0,1,0,Amber,C
8584,03-Jun-17,10:37:05,0,1,0,Amber,C
8585,03-Jun-17,10:37:05,0,1,0,Amber,C
8586,03-Jun-17,10:37:05,0,1,0,Amber,C
8587,03-Jun-17,10:37:05,0,1,0,Amber,C
8588,03-Jun-17,10:37:06,0,1,0,Amber,C
8589,03-Jun-17,10:37:06,0,1,0,Amber,C
8590,03-Jun-17,10:37:06,0,1,0,Amber,C
8591,03-Jun-17,10:37:06,0,1,0,Amber,C
8592,03-Jun-17,10:37:07,0,1,0,Amber,C
8593,03-Jun-17,10:37:07,0,1,0,Amber,C
8594,03-Jun-17,10:37:07,0,1,0,Amber,C
8595,03-Jun-17,10:37:07,0,1,0,Amber,C
8596,03-Jun-17,10:37:07,0,1,0,Amber,C
8882,03-Jun-17,10:38:04,0,1,0,Amber,C
8883,03-Jun-17,10:38:05,0,1,0,Amber,C
8884,03-Jun-17,10:38:05,0,1,0,Amber,C
8885,03-Jun-17,10:38:05,0,1,0,Amber,C
8886,03-Jun-17,10:38:05,0,1,0,Amber,C
8887,03-Jun-17,10:38:05,0,1,0,Amber,C
8888,03-Jun-17,10:38:06,0,1,0,Amber,C
8889,03-Jun-17,10:38:06,0,1,0,Amber,C
8890,03-Jun-17,10:38:06,0,1,0,Amber,C
8891,03-Jun-17,10:38:06,0,1,0,Amber,C
8892,03-Jun-17,10:38:07,0,1,0,Amber,C
8893,03-Jun-17,10:38:07,0,1,0,Amber,C
8894,03-Jun-17,10:38:07,0,1,0,Amber,C
8895,03-Jun-17,10:38:07,0,1,0,Amber,C
8896,03-Jun-17,10:38:07,0,1,0,Amber,C
9182,03-Jun-17,10:39:05,0,1,0,Amber,C
9183,03-Jun-17,10:39:05,0,1,0,Amber,C
9184,03-Jun-17,10:39:05,0,1,0,Amber,C
9185,03-Jun-17,10:39:05,0,1,0,Amber,C
9186,03-Jun-17,10:39:05,0,1,0,Amber,C
9187,03-Jun-17,10:39:05,0,1,0,Amber,C
9188,03-Jun-17,10:39:05,0,1,0,Amber,C
9189,03-Jun-17,10:39:06,0,1,0,Amber,C
9190,03-Jun-17,10:39:06,0,1,0,Amber,C
9191,03-Jun-17,10:39:06,0,1,0,Amber,C
9192,03-Jun-17,10:39:06,0,1,0,Amber,C
9193,03-Jun-17,10:39:07,0,1,0,Amber,C
9194,03-Jun-17,10:39:07,0,1,0,Amber,C
9195,03-Jun-17,10:39:07,0,1,0,Amber,C
9196,03-Jun-17,10:39:07,0,1,0,Amber,C
