,Date,Time,Aspect 0 of Phase C  State,Aspect 1 of Phase C  State,Aspect 2 of Phase C  State,Result,Phase
467,03-Jun-17,10:10:01,1,0,0,Red,C
468,03-Jun-17,10:10:01,1,0,0,Red,C
469,03-Jun-17,10:10:02,1,0,0,Red,C
470,03-Jun-17,10:10:02,1,0,0,Red,C
471,03-Jun-17,10:10:02,1,0,0,Red,C
472,03-Jun-17,10:10:02,1,0,0,Red,C
473,03-Jun-17,10:10:03,1,0,0,Red,C
474,03-Jun-17,10:10:03,1,0,0,Red,C
475,03-Jun-17,10:10:03,1,0,0,Red,C
476,03-Jun-17,10:10:03,1,0,0,Red,C
477,03-Jun-17,10:10:03,1,0,0,Red,C
478,03-Jun-17,10:10:03,1,0,0,Red,C
479,03-Jun-17,10:10:04,1,0,0,Red,C
480,03-Jun-17,10:10:04,1,0,0,Red,C
481,03-Jun-17,10:10:04,1,0,0,Red,C
482,03-Jun-17,10:10:04,1,0,0,Red,C
483,03-Jun-17,10:10:04,1,0,0,Red,C
484,03-Jun-17,10:10:05,1,0,0,Red,C
485,03-Jun-17,10:10:05,1,0,0,Red,C
486,03-Jun-17,10:10:05,1,0,0,Red,C
487,03-Jun-17,10:10:05,1,0,0,Red,C
488,03-Jun-17,10:10:06,1,0,0,Red,C
489,03-Jun-17,10:10:06,1,0,0,Red,C
490,03-Jun-17,10:10:06,1,0,0,Red,C
491,03-Jun-17,10:10:06,1,0,0,Red,C
492,03-Jun-17,10:10:06,1,0,0,Red,C
493,03-Jun-17,10:10:06,1,0,0,Red,C
494,03-Jun-17,10:10:07,1,0,0,Red,C
495,03-Jun-17,10:10:07,1,0,0,Red,C
496,03-Jun-17,10:10:07,1,0,0,Red,C
497,03-Jun-17,10:10:07,1,0,0,Red,C
498,03-Jun-17,10:10:07,1,0,0,Red,C
499,03-Jun-17,10:10:08,1,0,0,Red,C
500,03-Jun-17,10:10:08,1,0,0,Red,C
501,03-Jun-17,10:10:08,1,0,0,Red,C
502,03-Jun-17,10:10:08,1,0,0,Red,C
503,03-Jun-17,10:10:08,1,0,0,Red,C
504,03-Jun-17,10:10:09,1,0,0,Red,C
505,03-Jun-17,10:10:09,1,0,0,Red,C
506,03-Jun-17,10:10:09,1,0,0,Red,C
507,03-Jun-17,10:10:09,1,0,0,Red,C
508,03-Jun-17,10:10:10,1,0,0,Red,C
509,03-Jun-17,10:10:10,1,0,0,Red,C
510,03-Jun-17,10:10:10,1,0,0,Red,C
511,03-Jun-17,10:10:10,1,0,0,Red,C
512,03-Jun-17,10:10:10,1,0,0,Red,C
513,03-Jun-17,10:10:11,1,0,0,Red,C
514,03-Jun-17,10:10:11,1,0,0,Red,C
515,03-Jun-17,10:10:11,1,0,0,Red,C
516,03-Jun-17,10:10:11,1,0,0,Red,C
517,03-Jun-17,10:10:11,1,0,0,Red,C
518,03-Jun-17,10:10:11,1,0,0,Red,C
519,03-Jun-17,10:10:12,1,0,0,Red,C
520,03-Jun-17,10:10:12,1,0,0,Red,C
521,03-Jun-17,10:10:12,1,0,0,Red,C
522,03-Jun-17,10:10:12,1,0,0,Red,C
523,03-Jun-17,10:10:13,1,0,0,Red,C
524,03-Jun-17,10:10:13,1,0,0,Red,C
525,03-Jun-17,10:10:13,1,0,0,Red,C
526,03-Jun-17,10:10:13,1,0,0,Red,C
527,03-Jun-17,10:10:13,1,0,0,Red,C
528,03-Jun-17,10:10:14,1,0,0,Red,C
529,03-Jun-17,10:10:14,1,0,0,Red,C
530,03-Jun-17,10:10:14,1,0,0,Red,C
531,03-Jun-17,10:10:14,1,0,0,Red,C
532,03-Jun-17,10:10:14,1,0,0,Red,C
533,03-Jun-17,10:10:14,1,0,0,Red,C
534,03-Jun-17,10:10:15,1,0,0,Red,C
535,03-Jun-17,10:10:15,1,0,0,Red,C
536,03-Jun-17,10:10:15,1,0,0,Red,C
537,03-Jun-17,10:10:15,1,0,0,Red,C
