,Date,Time,Aspect 0 of Phase B  State,Aspect 1 of Phase B  State,Aspect 2 of Phase B  State,Result,Phase
606,03-Jun-17,10:10:29,0,0,1,Green,B
607,03-Jun-17,10:10:29,0,0,1,Green,B
608,03-Jun-17,10:10:30,0,0,1,Green,B
609,03-Jun-17,10:10:30,0,0,1,Green,B
610,03-Jun-17,10:10:30,0,0,1,Green,B
611,03-Jun-17,10:10:30,0,0,1,Green,B
612,03-Jun-17,10:10:30,0,0,1,Green,B
613,03-Jun-17,10:10:31,0,0,1,Green,B
614,03-Jun-17,10:10:31,0,0,1,Green,B
615,03-Jun-17,10:10:31,0,0,1,Green,B
616,03-Jun-17,10:10:31,0,0,1,Green,B
617,03-Jun-17,10:10:31,0,0,1,Green,B
618,03-Jun-17,10:10:32,0,0,1,Green,B
619,03-Jun-17,10:10:32,0,0,1,Green,B
620,03-Jun-17,10:10:32,0,0,1,Green,B
621,03-Jun-17,10:10:32,0,0,1,Green,B
622,03-Jun-17,10:10:32,0,0,1,Green,B
623,03-Jun-17,10:10:32,0,0,1,Green,B
624,03-Jun-17,10:10:33,0,0,1,Green,B
625,03-Jun-17,10:10:33,0,0,1,Green,B
626,03-Jun-17,10:10:33,0,0,1,Green,B
627,03-Jun-17,10:10:33,0,0,1,Green,B
628,03-Jun-17,10:10:34,0,0,1,Green,B
629,03-Jun-17,10:10:34,0,0,1,Green,B
630,03-Jun-17,10:10:34,0,0,1,Green,B
631,03-Jun-17,10:10:34,0,0,1,Green,B
632,03-Jun-17,10:10:34,0,0,1,Green,B
633,03-Jun-17,10:10:35,0,0,1,Green,B
634,03-Jun-17,10:10:35,0,0,1,Green,B
635,03-Jun-17,10:10:35,0,0,1,Green,B
636,03-Jun-17,10:10:35,0,0,1,Green,B
637,03-Jun-17,10:10:36,0,0,1,Green,B
638,03-Jun-17,10:10:36,0,0,1,Green,B
639,03-Jun-17,10:10:36,0,0,1,Green,B
640,03-Jun-17,10:10:36,0,0,1,Green,B
641,03-Jun-17,10:10:36,0,0,1,Green,B
642,03-Jun-17,10:10:36,0,0,1,Green,B
643,03-Jun-17,10:10:36,0,0,1,Green,B
644,03-Jun-17,10:10:37,0,0,1,Green,B
645,03-Jun-17,10:10:37,0,0,1,Green,B
646,03-Jun-17,10:10:37,0,0,1,Green,B
647,03-Jun-17,10:10:37,0,0,1,Green,B
648,03-Jun-17,10:10:38,0,0,1,Green,B
649,03-Jun-17,10:10:38,0,0,1,Green,B
650,03-Jun-17,10:10:38,0,0,1,Green,B
651,03-Jun-17,10:10:38,0,0,1,Green,B
652,03-Jun-17,10:10:38,0,0,1,Green,B
653,03-Jun-17,10:10:39,0,0,1,Green,B
654,03-Jun-17,10:10:39,0,0,1,Green,B
655,03-Jun-17,10:10:39,0,0,1,Green,B
656,03-Jun-17,10:10:39,0,0,1,Green,B
657,03-Jun-17,10:10:39,0,0,1,Green,B
658,03-Jun-17,10:10:39,0,0,1,Green,B
659,03-Jun-17,10:10:40,0,0,1,Green,B
660,03-Jun-17,10:10:40,0,0,1,Green,B
661,03-Jun-17,10:10:40,0,0,1,Green,B
662,03-Jun-17,10:10:40,0,0,1,Green,B
663,03-Jun-17,10:10:40,0,0,1,Green,B
664,03-Jun-17,10:10:41,0,0,1,Green,B
665,03-Jun-17,10:10:41,0,0,1,Green,B
666,03-Jun-17,10:10:41,0,0,1,Green,B
667,03-Jun-17,10:10:41,0,0,1,Green,B
668,03-Jun-17,10:10:42,0,0,1,Green,B
669,03-Jun-17,10:10:42,0,0,1,Green,B
670,03-Jun-17,10:10:42,0,0,1,Green,B
671,03-Jun-17,10:10:42,0,0,1,Green,B
672,03-Jun-17,10:10:43,0,0,1,Green,B
673,03-Jun-17,10:10:43,0,0,1,Green,B
674,03-Jun-17,10:10:43,0,0,1,Green,B
675,03-Jun-17,10:10:43,0,0,1,Green,B
676,03-Jun-17,10:10:43,0,0,1,Green,B
677,03-Jun-17,10:10:43,0,0,1,Green,B
678,03-Jun-17,10:10:43,0,0,1,Green,B
679,03-Jun-17,10:10:44,0,0,1,Green,B
680,03-Jun-17,10:10:44,0,0,1,Green,B
681,03-Jun-17,10:10:44,0,0,1,Green,B
682,03-Jun-17,10:10:44,0,0,1,Green,B
683,03-Jun-17,10:10:45,0,0,1,Green,B
684,03-Jun-17,10:10:45,0,0,1,Green,B
685,03-Jun-17,10:10:45,0,0,1,Green,B
686,03-Jun-17,10:10:45,0,0,1,Green,B
687,03-Jun-17,10:10:45,0,0,1,Green,B
688,03-Jun-17,10:10:46,0,0,1,Green,B
689,03-Jun-17,10:10:46,0,0,1,Green,B
690,03-Jun-17,10:10:46,0,0,1,Green,B
691,03-Jun-17,10:10:46,0,0,1,Green,B
692,03-Jun-17,10:10:46,0,0,1,Green,B
693,03-Jun-17,10:10:47,0,0,1,Green,B
694,03-Jun-17,10:10:47,0,0,1,Green,B
695,03-Jun-17,10:10:47,0,0,1,Green,B
696,03-Jun-17,10:10:47,0,0,1,Green,B
697,03-Jun-17,10:10:48,0,0,1,Green,B
698,03-Jun-17,10:10:48,0,0,1,Green,B
699,03-Jun-17,10:10:48,0,0,1,Green,B
700,03-Jun-17,10:10:48,0,0,1,Green,B
701,03-Jun-17,10:10:48,0,0,1,Green,B
702,03-Jun-17,10:10:48,0,0,1,Green,B
703,03-Jun-17,10:10:48,0,0,1,Green,B
704,03-Jun-17,10:10:49,0,0,1,Green,B
705,03-Jun-17,10:10:49,0,0,1,Green,B
706,03-Jun-17,10:10:49,0,0,1,Green,B
707,03-Jun-17,10:10:49,0,0,1,Green,B
708,03-Jun-17,10:10:50,0,0,1,Green,B
709,03-Jun-17,10:10:50,0,0,1,Green,B
710,03-Jun-17,10:10:50,0,0,1,Green,B
711,03-Jun-17,10:10:50,0,0,1,Green,B
812,03-Jun-17,10:11:11,0,0,1,Green,B
813,03-Jun-17,10:11:11,0,0,1,Green,B
814,03-Jun-17,10:11:11,0,0,1,Green,B
815,03-Jun-17,10:11:11,0,0,1,Green,B
816,03-Jun-17,10:11:11,0,0,1,Green,B
817,03-Jun-17,10:11:11,0,0,1,Green,B
818,03-Jun-17,10:11:12,0,0,1,Green,B
819,03-Jun-17,10:11:12,0,0,1,Green,B
820,03-Jun-17,10:11:12,0,0,1,Green,B
821,03-Jun-17,10:11:12,0,0,1,Green,B
822,03-Jun-17,10:11:12,0,0,1,Green,B
823,03-Jun-17,10:11:13,0,0,1,Green,B
824,03-Jun-17,10:11:13,0,0,1,Green,B
825,03-Jun-17,10:11:13,0,0,1,Green,B
826,03-Jun-17,10:11:13,0,0,1,Green,B
827,03-Jun-17,10:11:13,0,0,1,Green,B
828,03-Jun-17,10:11:14,0,0,1,Green,B
829,03-Jun-17,10:11:14,0,0,1,Green,B
830,03-Jun-17,10:11:14,0,0,1,Green,B
831,03-Jun-17,10:11:14,0,0,1,Green,B
832,03-Jun-17,10:11:15,0,0,1,Green,B
833,03-Jun-17,10:11:15,0,0,1,Green,B
834,03-Jun-17,10:11:15,0,0,1,Green,B
835,03-Jun-17,10:11:15,0,0,1,Green,B
836,03-Jun-17,10:11:15,0,0,1,Green,B
837,03-Jun-17,10:11:15,0,0,1,Green,B
838,03-Jun-17,10:11:15,0,0,1,Green,B
839,03-Jun-17,10:11:16,0,0,1,Green,B
840,03-Jun-17,10:11:16,0,0,1,Green,B
841,03-Jun-17,10:11:16,0,0,1,Green,B
842,03-Jun-17,10:11:16,0,0,1,Green,B
843,03-Jun-17,10:11:17,0,0,1,Green,B
844,03-Jun-17,10:11:17,0,0,1,Green,B
845,03-Jun-17,10:11:17,0,0,1,Green,B
846,03-Jun-17,10:11:17,0,0,1,Green,B
847,03-Jun-17,10:11:17,0,0,1,Green,B
848,03-Jun-17,10:11:18,0,0,1,Green,B
849,03-Jun-17,10:11:18,0,0,1,Green,B
850,03-Jun-17,10:11:18,0,0,1,Green,B
851,03-Jun-17,10:11:18,0,0,1,Green,B
852,03-Jun-17,10:11:19,0,0,1,Green,B
853,03-Jun-17,10:11:19,0,0,1,Green,B
854,03-Jun-17,10:11:19,0,0,1,Green,B
855,03-Jun-17,10:11:19,0,0,1,Green,B
856,03-Jun-17,10:11:19,0,0,1,Green,B
857,03-Jun-17,10:11:19,0,0,1,Green,B
858,03-Jun-17,10:11:20,0,0,1,Green,B
859,03-Jun-17,10:11:20,0,0,1,Green,B
860,03-Jun-17,10:11:20,0,0,1,Green,B
861,03-Jun-17,10:11:20,0,0,1,Green,B
862,03-Jun-17,10:11:20,0,0,1,Green,B
863,03-Jun-17,10:11:21,0,0,1,Green,B
864,03-Jun-17,10:11:21,0,0,1,Green,B
865,03-Jun-17,10:11:21,0,0,1,Green,B
866,03-Jun-17,10:11:21,0,0,1,Green,B
867,03-Jun-17,10:11:22,0,0,1,Green,B
868,03-Jun-17,10:11:22,0,0,1,Green,B
869,03-Jun-17,10:11:22,0,0,1,Green,B
870,03-Jun-17,10:11:22,0,0,1,Green,B
871,03-Jun-17,10:11:22,0,0,1,Green,B
872,03-Jun-17,10:11:23,0,0,1,Green,B
873,03-Jun-17,10:11:23,0,0,1,Green,B
874,03-Jun-17,10:11:23,0,0,1,Green,B
875,03-Jun-17,10:11:23,0,0,1,Green,B
876,03-Jun-17,10:11:23,0,0,1,Green,B
877,03-Jun-17,10:11:23,0,0,1,Green,B
878,03-Jun-17,10:11:23,0,0,1,Green,B
879,03-Jun-17,10:11:24,0,0,1,Green,B
880,03-Jun-17,10:11:24,0,0,1,Green,B
881,03-Jun-17,10:11:24,0,0,1,Green,B
882,03-Jun-17,10:11:24,0,0,1,Green,B
883,03-Jun-17,10:11:25,0,0,1,Green,B
884,03-Jun-17,10:11:25,0,0,1,Green,B
885,03-Jun-17,10:11:25,0,0,1,Green,B
886,03-Jun-17,10:11:25,0,0,1,Green,B
887,03-Jun-17,10:11:26,0,0,1,Green,B
888,03-Jun-17,10:11:26,0,0,1,Green,B
889,03-Jun-17,10:11:26,0,0,1,Green,B
890,03-Jun-17,10:11:26,0,0,1,Green,B
891,03-Jun-17,10:11:26,0,0,1,Green,B
892,03-Jun-17,10:11:27,0,0,1,Green,B
893,03-Jun-17,10:11:27,0,0,1,Green,B
894,03-Jun-17,10:11:27,0,0,1,Green,B
895,03-Jun-17,10:11:27,0,0,1,Green,B
896,03-Jun-17,10:11:27,0,0,1,Green,B
897,03-Jun-17,10:11:27,0,0,1,Green,B
898,03-Jun-17,10:11:27,0,0,1,Green,B
899,03-Jun-17,10:11:28,0,0,1,Green,B
900,03-Jun-17,10:11:28,0,0,1,Green,B
901,03-Jun-17,10:11:28,0,0,1,Green,B
902,03-Jun-17,10:11:28,0,0,1,Green,B
903,03-Jun-17,10:11:29,0,0,1,Green,B
904,03-Jun-17,10:11:29,0,0,1,Green,B
905,03-Jun-17,10:11:29,0,0,1,Green,B
906,03-Jun-17,10:11:29,0,0,1,Green,B
907,03-Jun-17,10:11:30,0,0,1,Green,B
908,03-Jun-17,10:11:30,0,0,1,Green,B
909,03-Jun-17,10:11:30,0,0,1,Green,B
910,03-Jun-17,10:11:30,0,0,1,Green,B
911,03-Jun-17,10:11:30,0,0,1,Green,B
912,03-Jun-17,10:11:30,0,0,1,Green,B
913,03-Jun-17,10:11:31,0,0,1,Green,B
914,03-Jun-17,10:11:31,0,0,1,Green,B
915,03-Jun-17,10:11:31,0,0,1,Green,B
916,03-Jun-17,10:11:31,0,0,1,Green,B
917,03-Jun-17,10:11:31,0,0,1,Green,B
918,03-Jun-17,10:11:32,0,0,1,Green,B
