,Date,Time,Aspect 0 of Phase G  State,Aspect 1 of Phase G  State,Aspect 2 of Phase G  State,Result,Phase
7977,03-Jun-17,10:35:03,1,0,0,Red,G
7978,03-Jun-17,10:35:04,1,0,0,Red,G
7979,03-Jun-17,10:35:04,1,0,0,Red,G
7980,03-Jun-17,10:35:04,1,0,0,Red,G
7981,03-Jun-17,10:35:04,1,0,0,Red,G
7982,03-Jun-17,10:35:05,1,0,0,Red,G
7983,03-Jun-17,10:35:05,1,0,0,Red,G
7984,03-Jun-17,10:35:05,1,0,0,Red,G
7985,03-Jun-17,10:35:05,1,0,0,Red,G
7986,03-Jun-17,10:35:05,1,0,0,Red,G
7987,03-Jun-17,10:35:06,1,0,0,Red,G
7988,03-Jun-17,10:35:06,1,0,0,Red,G
7989,03-Jun-17,10:35:06,1,0,0,Red,G
7990,03-Jun-17,10:35:06,1,0,0,Red,G
7991,03-Jun-17,10:35:06,1,0,0,Red,G
7992,03-Jun-17,10:35:06,1,0,0,Red,G
7993,03-Jun-17,10:35:06,1,0,0,Red,G
7994,03-Jun-17,10:35:07,1,0,0,Red,G
7995,03-Jun-17,10:35:07,1,0,0,Red,G
7996,03-Jun-17,10:35:07,1,0,0,Red,G
7997,03-Jun-17,10:35:07,1,0,0,Red,G
7998,03-Jun-17,10:35:08,1,0,0,Red,G
7999,03-Jun-17,10:35:08,1,0,0,Red,G
8000,03-Jun-17,10:35:08,1,0,0,Red,G
8001,03-Jun-17,10:35:08,1,0,0,Red,G
8002,03-Jun-17,10:35:08,1,0,0,Red,G
8003,03-Jun-17,10:35:09,1,0,0,Red,G
8004,03-Jun-17,10:35:09,1,0,0,Red,G
8005,03-Jun-17,10:35:09,1,0,0,Red,G
8006,03-Jun-17,10:35:09,1,0,0,Red,G
8007,03-Jun-17,10:35:10,1,0,0,Red,G
8008,03-Jun-17,10:35:10,1,0,0,Red,G
8009,03-Jun-17,10:35:11,1,0,0,Red,G
8010,03-Jun-17,10:35:11,1,0,0,Red,G
8011,03-Jun-17,10:35:11,1,0,0,Red,G
8012,03-Jun-17,10:35:11,1,0,0,Red,G
8013,03-Jun-17,10:35:11,1,0,0,Red,G
8014,03-Jun-17,10:35:11,1,0,0,Red,G
8015,03-Jun-17,10:35:11,1,0,0,Red,G
8016,03-Jun-17,10:35:11,1,0,0,Red,G
8017,03-Jun-17,10:35:11,1,0,0,Red,G
8018,03-Jun-17,10:35:11,1,0,0,Red,G
8019,03-Jun-17,10:35:12,1,0,0,Red,G
8020,03-Jun-17,10:35:12,1,0,0,Red,G
8021,03-Jun-17,10:35:12,1,0,0,Red,G
8022,03-Jun-17,10:35:12,1,0,0,Red,G
8023,03-Jun-17,10:35:13,1,0,0,Red,G
8024,03-Jun-17,10:35:13,1,0,0,Red,G
8025,03-Jun-17,10:35:13,1,0,0,Red,G
8026,03-Jun-17,10:35:13,1,0,0,Red,G
8027,03-Jun-17,10:35:13,1,0,0,Red,G
8028,03-Jun-17,10:35:14,1,0,0,Red,G
8029,03-Jun-17,10:35:14,1,0,0,Red,G
8030,03-Jun-17,10:35:14,1,0,0,Red,G
8031,03-Jun-17,10:35:14,1,0,0,Red,G
8032,03-Jun-17,10:35:15,1,0,0,Red,G
8033,03-Jun-17,10:35:15,1,0,0,Red,G
8034,03-Jun-17,10:35:15,1,0,0,Red,G
8035,03-Jun-17,10:35:15,1,0,0,Red,G
8036,03-Jun-17,10:35:15,1,0,0,Red,G
8037,03-Jun-17,10:35:15,1,0,0,Red,G
8038,03-Jun-17,10:35:16,1,0,0,Red,G
8039,03-Jun-17,10:35:16,1,0,0,Red,G
8040,03-Jun-17,10:35:16,1,0,0,Red,G
8041,03-Jun-17,10:35:16,1,0,0,Red,G
8042,03-Jun-17,10:35:17,1,0,0,Red,G
8043,03-Jun-17,10:35:17,1,0,0,Red,G
8044,03-Jun-17,10:35:17,1,0,0,Red,G
8045,03-Jun-17,10:35:17,1,0,0,Red,G
8046,03-Jun-17,10:35:17,1,0,0,Red,G
8047,03-Jun-17,10:35:18,1,0,0,Red,G
8048,03-Jun-17,10:35:18,1,0,0,Red,G
8049,03-Jun-17,10:35:18,1,0,0,Red,G
8050,03-Jun-17,10:35:18,1,0,0,Red,G
8051,03-Jun-17,10:35:18,1,0,0,Red,G
8052,03-Jun-17,10:35:18,1,0,0,Red,G
8053,03-Jun-17,10:35:19,1,0,0,Red,G
8054,03-Jun-17,10:35:19,1,0,0,Red,G
8055,03-Jun-17,10:35:19,1,0,0,Red,G
8056,03-Jun-17,10:35:19,1,0,0,Red,G
8057,03-Jun-17,10:35:19,1,0,0,Red,G
8058,03-Jun-17,10:35:20,1,0,0,Red,G
8059,03-Jun-17,10:35:20,1,0,0,Red,G
8060,03-Jun-17,10:35:20,1,0,0,Red,G
8061,03-Jun-17,10:35:20,1,0,0,Red,G
8062,03-Jun-17,10:35:20,1,0,0,Red,G
8063,03-Jun-17,10:35:21,1,0,0,Red,G
8064,03-Jun-17,10:35:21,1,0,0,Red,G
8065,03-Jun-17,10:35:21,1,0,0,Red,G
8066,03-Jun-17,10:35:21,1,0,0,Red,G
8067,03-Jun-17,10:35:22,1,0,0,Red,G
8068,03-Jun-17,10:35:22,1,0,0,Red,G
8069,03-Jun-17,10:35:22,1,0,0,Red,G
8070,03-Jun-17,10:35:22,1,0,0,Red,G
8071,03-Jun-17,10:35:22,1,0,0,Red,G
8072,03-Jun-17,10:35:23,1,0,0,Red,G
8073,03-Jun-17,10:35:23,1,0,0,Red,G
8074,03-Jun-17,10:35:23,1,0,0,Red,G
8075,03-Jun-17,10:35:23,1,0,0,Red,G
8076,03-Jun-17,10:35:23,1,0,0,Red,G
8077,03-Jun-17,10:35:23,1,0,0,Red,G
8078,03-Jun-17,10:35:24,1,0,0,Red,G
8079,03-Jun-17,10:35:24,1,0,0,Red,G
8080,03-Jun-17,10:35:24,1,0,0,Red,G
8081,03-Jun-17,10:35:24,1,0,0,Red,G
8082,03-Jun-17,10:35:24,1,0,0,Red,G
8083,03-Jun-17,10:35:25,1,0,0,Red,G
8084,03-Jun-17,10:35:25,1,0,0,Red,G
8085,03-Jun-17,10:35:25,1,0,0,Red,G
8086,03-Jun-17,10:35:25,1,0,0,Red,G
8087,03-Jun-17,10:35:25,1,0,0,Red,G
8088,03-Jun-17,10:35:26,1,0,0,Red,G
8089,03-Jun-17,10:35:26,1,0,0,Red,G
8090,03-Jun-17,10:35:26,1,0,0,Red,G
8091,03-Jun-17,10:35:26,1,0,0,Red,G
8092,03-Jun-17,10:35:27,1,0,0,Red,G
8093,03-Jun-17,10:35:27,1,0,0,Red,G
8094,03-Jun-17,10:35:27,1,0,0,Red,G
8095,03-Jun-17,10:35:27,1,0,0,Red,G
8096,03-Jun-17,10:35:27,1,0,0,Red,G
8097,03-Jun-17,10:35:28,1,0,0,Red,G
8098,03-Jun-17,10:35:28,1,0,0,Red,G
8099,03-Jun-17,10:35:28,1,0,0,Red,G
8100,03-Jun-17,10:35:28,1,0,0,Red,G
8101,03-Jun-17,10:35:28,1,0,0,Red,G
8102,03-Jun-17,10:35:28,1,0,0,Red,G
8103,03-Jun-17,10:35:28,1,0,0,Red,G
8104,03-Jun-17,10:35:29,1,0,0,Red,G
8105,03-Jun-17,10:35:29,1,0,0,Red,G
8106,03-Jun-17,10:35:29,1,0,0,Red,G
8107,03-Jun-17,10:35:29,1,0,0,Red,G
8108,03-Jun-17,10:35:30,1,0,0,Red,G
8109,03-Jun-17,10:35:30,1,0,0,Red,G
8110,03-Jun-17,10:35:30,1,0,0,Red,G
8111,03-Jun-17,10:35:30,1,0,0,Red,G
8112,03-Jun-17,10:35:30,1,0,0,Red,G
8113,03-Jun-17,10:35:31,1,0,0,Red,G
8114,03-Jun-17,10:35:31,1,0,0,Red,G
8115,03-Jun-17,10:35:31,1,0,0,Red,G
8116,03-Jun-17,10:35:31,1,0,0,Red,G
8117,03-Jun-17,10:35:32,1,0,0,Red,G
8118,03-Jun-17,10:35:32,1,0,0,Red,G
8119,03-Jun-17,10:35:32,1,0,0,Red,G
8120,03-Jun-17,10:35:32,1,0,0,Red,G
8121,03-Jun-17,10:35:32,1,0,0,Red,G
8122,03-Jun-17,10:35:33,1,0,0,Red,G
8123,03-Jun-17,10:35:33,1,0,0,Red,G
8124,03-Jun-17,10:35:33,1,0,0,Red,G
8125,03-Jun-17,10:35:33,1,0,0,Red,G
8126,03-Jun-17,10:35:33,1,0,0,Red,G
8127,03-Jun-17,10:35:33,1,0,0,Red,G
8128,03-Jun-17,10:35:34,1,0,0,Red,G
8129,03-Jun-17,10:35:34,1,0,0,Red,G
8130,03-Jun-17,10:35:34,1,0,0,Red,G
8131,03-Jun-17,10:35:34,1,0,0,Red,G
8132,03-Jun-17,10:35:34,1,0,0,Red,G
8133,03-Jun-17,10:35:35,1,0,0,Red,G
8134,03-Jun-17,10:35:35,1,0,0,Red,G
8135,03-Jun-17,10:35:35,1,0,0,Red,G
8136,03-Jun-17,10:35:35,1,0,0,Red,G
8137,03-Jun-17,10:35:35,1,0,0,Red,G
8138,03-Jun-17,10:35:36,1,0,0,Red,G
8139,03-Jun-17,10:35:36,1,0,0,Red,G
8140,03-Jun-17,10:35:36,1,0,0,Red,G
8141,03-Jun-17,10:35:36,1,0,0,Red,G
8142,03-Jun-17,10:35:37,1,0,0,Red,G
8143,03-Jun-17,10:35:37,1,0,0,Red,G
8144,03-Jun-17,10:35:37,1,0,0,Red,G
8145,03-Jun-17,10:35:37,1,0,0,Red,G
8146,03-Jun-17,10:35:37,1,0,0,Red,G
8147,03-Jun-17,10:35:37,1,0,0,Red,G
8148,03-Jun-17,10:35:37,1,0,0,Red,G
8149,03-Jun-17,10:35:38,1,0,0,Red,G
8150,03-Jun-17,10:35:38,1,0,0,Red,G
8151,03-Jun-17,10:35:38,1,0,0,Red,G
8152,03-Jun-17,10:35:38,1,0,0,Red,G
8153,03-Jun-17,10:35:39,1,0,0,Red,G
8154,03-Jun-17,10:35:39,1,0,0,Red,G
8155,03-Jun-17,10:35:39,1,0,0,Red,G
8156,03-Jun-17,10:35:39,1,0,0,Red,G
8157,03-Jun-17,10:35:39,1,0,0,Red,G
8158,03-Jun-17,10:35:40,1,0,0,Red,G
8159,03-Jun-17,10:35:40,1,0,0,Red,G
8160,03-Jun-17,10:35:40,1,0,0,Red,G
8161,03-Jun-17,10:35:40,1,0,0,Red,G
8162,03-Jun-17,10:35:41,1,0,0,Red,G
8163,03-Jun-17,10:35:41,1,0,0,Red,G
8164,03-Jun-17,10:35:41,1,0,0,Red,G
8165,03-Jun-17,10:35:41,1,0,0,Red,G
8166,03-Jun-17,10:35:41,1,0,0,Red,G
8167,03-Jun-17,10:35:42,1,0,0,Red,G
8168,03-Jun-17,10:35:42,1,0,0,Red,G
8169,03-Jun-17,10:35:42,1,0,0,Red,G
8170,03-Jun-17,10:35:42,1,0,0,Red,G
8171,03-Jun-17,10:35:42,1,0,0,Red,G
8172,03-Jun-17,10:35:42,1,0,0,Red,G
8173,03-Jun-17,10:35:42,1,0,0,Red,G
8174,03-Jun-17,10:35:43,1,0,0,Red,G
8175,03-Jun-17,10:35:43,1,0,0,Red,G
8176,03-Jun-17,10:35:43,1,0,0,Red,G
8177,03-Jun-17,10:35:43,1,0,0,Red,G
8178,03-Jun-17,10:35:44,1,0,0,Red,G
8179,03-Jun-17,10:35:44,1,0,0,Red,G
8180,03-Jun-17,10:35:44,1,0,0,Red,G
8181,03-Jun-17,10:35:44,1,0,0,Red,G
8182,03-Jun-17,10:35:44,1,0,0,Red,G
8183,03-Jun-17,10:35:45,1,0,0,Red,G
8184,03-Jun-17,10:35:45,1,0,0,Red,G
8185,03-Jun-17,10:35:45,1,0,0,Red,G
8186,03-Jun-17,10:35:45,1,0,0,Red,G
8187,03-Jun-17,10:35:46,1,0,0,Red,G
8188,03-Jun-17,10:35:46,1,0,0,Red,G
8189,03-Jun-17,10:35:46,1,0,0,Red,G
8190,03-Jun-17,10:35:46,1,0,0,Red,G
8191,03-Jun-17,10:35:46,1,0,0,Red,G
8192,03-Jun-17,10:35:47,1,0,0,Red,G
8193,03-Jun-17,10:35:47,1,0,0,Red,G
8194,03-Jun-17,10:35:47,1,0,0,Red,G
8195,03-Jun-17,10:35:47,1,0,0,Red,G
8196,03-Jun-17,10:35:47,1,0,0,Red,G
8197,03-Jun-17,10:35:47,1,0,0,Red,G
8198,03-Jun-17,10:35:48,1,0,0,Red,G
8199,03-Jun-17,10:35:48,1,0,0,Red,G
8200,03-Jun-17,10:35:48,1,0,0,Red,G
8201,03-Jun-17,10:35:48,1,0,0,Red,G
8202,03-Jun-17,10:35:48,1,0,0,Red,G
8203,03-Jun-17,10:35:49,1,0,0,Red,G
8204,03-Jun-17,10:35:49,1,0,0,Red,G
8205,03-Jun-17,10:35:49,1,0,0,Red,G
8206,03-Jun-17,10:35:49,1,0,0,Red,G
8207,03-Jun-17,10:35:49,1,0,0,Red,G
8208,03-Jun-17,10:35:50,1,0,0,Red,G
8209,03-Jun-17,10:35:50,1,0,0,Red,G
8210,03-Jun-17,10:35:50,1,0,0,Red,G
8211,03-Jun-17,10:35:50,1,0,0,Red,G
8212,03-Jun-17,10:35:51,1,0,0,Red,G
8213,03-Jun-17,10:35:51,1,0,0,Red,G
8214,03-Jun-17,10:35:51,1,0,0,Red,G
8215,03-Jun-17,10:35:51,1,0,0,Red,G
8216,03-Jun-17,10:35:51,1,0,0,Red,G
8217,03-Jun-17,10:35:51,1,0,0,Red,G
8218,03-Jun-17,10:35:51,1,0,0,Red,G
8219,03-Jun-17,10:35:52,1,0,0,Red,G
8220,03-Jun-17,10:35:52,1,0,0,Red,G
8221,03-Jun-17,10:35:52,1,0,0,Red,G
8222,03-Jun-17,10:35:52,1,0,0,Red,G
8223,03-Jun-17,10:35:53,1,0,0,Red,G
8224,03-Jun-17,10:35:53,1,0,0,Red,G
8225,03-Jun-17,10:35:53,1,0,0,Red,G
8226,03-Jun-17,10:35:53,1,0,0,Red,G
8227,03-Jun-17,10:35:53,1,0,0,Red,G
8228,03-Jun-17,10:35:54,1,0,0,Red,G
8229,03-Jun-17,10:35:54,1,0,0,Red,G
8230,03-Jun-17,10:35:54,1,0,0,Red,G
8231,03-Jun-17,10:35:54,1,0,0,Red,G
8232,03-Jun-17,10:35:55,1,0,0,Red,G
8233,03-Jun-17,10:35:55,1,0,0,Red,G
8234,03-Jun-17,10:35:55,1,0,0,Red,G
8235,03-Jun-17,10:35:55,1,0,0,Red,G
8236,03-Jun-17,10:35:55,1,0,0,Red,G
8237,03-Jun-17,10:35:56,1,0,0,Red,G
8238,03-Jun-17,10:35:56,1,0,0,Red,G
8239,03-Jun-17,10:35:56,1,0,0,Red,G
8240,03-Jun-17,10:35:56,1,0,0,Red,G
8241,03-Jun-17,10:35:56,1,0,0,Red,G
8242,03-Jun-17,10:35:56,1,0,0,Red,G
8243,03-Jun-17,10:35:56,1,0,0,Red,G
8244,03-Jun-17,10:35:57,1,0,0,Red,G
8245,03-Jun-17,10:35:57,1,0,0,Red,G
8246,03-Jun-17,10:35:57,1,0,0,Red,G
8247,03-Jun-17,10:35:57,1,0,0,Red,G
8248,03-Jun-17,10:35:58,1,0,0,Red,G
8249,03-Jun-17,10:35:58,1,0,0,Red,G
8250,03-Jun-17,10:35:58,1,0,0,Red,G
8251,03-Jun-17,10:35:58,1,0,0,Red,G
8252,03-Jun-17,10:35:58,1,0,0,Red,G
8253,03-Jun-17,10:35:59,1,0,0,Red,G
8254,03-Jun-17,10:35:59,1,0,0,Red,G
8255,03-Jun-17,10:35:59,1,0,0,Red,G
8256,03-Jun-17,10:35:59,1,0,0,Red,G
8257,03-Jun-17,10:36:00,1,0,0,Red,G
8258,03-Jun-17,10:36:00,1,0,0,Red,G
8259,03-Jun-17,10:36:00,1,0,0,Red,G
8260,03-Jun-17,10:36:00,1,0,0,Red,G
8261,03-Jun-17,10:36:00,1,0,0,Red,G
8262,03-Jun-17,10:36:00,1,0,0,Red,G
8263,03-Jun-17,10:36:00,1,0,0,Red,G
8264,03-Jun-17,10:36:01,1,0,0,Red,G
8265,03-Jun-17,10:36:01,1,0,0,Red,G
8266,03-Jun-17,10:36:01,1,0,0,Red,G
8267,03-Jun-17,10:36:01,1,0,0,Red,G
8268,03-Jun-17,10:36:02,1,0,0,Red,G
8269,03-Jun-17,10:36:02,1,0,0,Red,G
8270,03-Jun-17,10:36:02,1,0,0,Red,G
8271,03-Jun-17,10:36:02,1,0,0,Red,G
8272,03-Jun-17,10:36:02,1,0,0,Red,G
8273,03-Jun-17,10:36:03,1,0,0,Red,G
8274,03-Jun-17,10:36:03,1,0,0,Red,G
8275,03-Jun-17,10:36:03,1,0,0,Red,G
8276,03-Jun-17,10:36:03,1,0,0,Red,G
8277,03-Jun-17,10:36:04,1,0,0,Red,G
8278,03-Jun-17,10:36:04,1,0,0,Red,G
8279,03-Jun-17,10:36:04,1,0,0,Red,G
8280,03-Jun-17,10:36:04,1,0,0,Red,G
8281,03-Jun-17,10:36:04,1,0,0,Red,G
8282,03-Jun-17,10:36:05,1,0,0,Red,G
8283,03-Jun-17,10:36:05,1,0,0,Red,G
8284,03-Jun-17,10:36:05,1,0,0,Red,G
8285,03-Jun-17,10:36:05,1,0,0,Red,G
8286,03-Jun-17,10:36:05,1,0,0,Red,G
8287,03-Jun-17,10:36:05,1,0,0,Red,G
8288,03-Jun-17,10:36:05,1,0,0,Red,G
8289,03-Jun-17,10:36:06,1,0,0,Red,G
8290,03-Jun-17,10:36:06,1,0,0,Red,G
8291,03-Jun-17,10:36:06,1,0,0,Red,G
8292,03-Jun-17,10:36:06,1,0,0,Red,G
8293,03-Jun-17,10:36:07,1,0,0,Red,G
8294,03-Jun-17,10:36:07,1,0,0,Red,G
8295,03-Jun-17,10:36:07,1,0,0,Red,G
8296,03-Jun-17,10:36:07,1,0,0,Red,G
8297,03-Jun-17,10:36:08,1,0,0,Red,G
8298,03-Jun-17,10:36:08,1,0,0,Red,G
8299,03-Jun-17,10:36:08,1,0,0,Red,G
8300,03-Jun-17,10:36:08,1,0,0,Red,G
8301,03-Jun-17,10:36:08,1,0,0,Red,G
8302,03-Jun-17,10:36:09,1,0,0,Red,G
8303,03-Jun-17,10:36:09,1,0,0,Red,G
8304,03-Jun-17,10:36:09,1,0,0,Red,G
8305,03-Jun-17,10:36:09,1,0,0,Red,G
8306,03-Jun-17,10:36:09,1,0,0,Red,G
8307,03-Jun-17,10:36:09,1,0,0,Red,G
8308,03-Jun-17,10:36:09,1,0,0,Red,G
8309,03-Jun-17,10:36:10,1,0,0,Red,G
8310,03-Jun-17,10:36:10,1,0,0,Red,G
8311,03-Jun-17,10:36:10,1,0,0,Red,G
8312,03-Jun-17,10:36:10,1,0,0,Red,G
8313,03-Jun-17,10:36:11,1,0,0,Red,G
8314,03-Jun-17,10:36:11,1,0,0,Red,G
8315,03-Jun-17,10:36:11,1,0,0,Red,G
8316,03-Jun-17,10:36:11,1,0,0,Red,G
8317,03-Jun-17,10:36:11,1,0,0,Red,G
8318,03-Jun-17,10:36:12,1,0,0,Red,G
8319,03-Jun-17,10:36:12,1,0,0,Red,G
8320,03-Jun-17,10:36:12,1,0,0,Red,G
8321,03-Jun-17,10:36:12,1,0,0,Red,G
8322,03-Jun-17,10:36:13,1,0,0,Red,G
8323,03-Jun-17,10:36:13,1,0,0,Red,G
8324,03-Jun-17,10:36:13,1,0,0,Red,G
8325,03-Jun-17,10:36:13,1,0,0,Red,G
8326,03-Jun-17,10:36:13,1,0,0,Red,G
8327,03-Jun-17,10:36:13,1,0,0,Red,G
8328,03-Jun-17,10:36:13,1,0,0,Red,G
8329,03-Jun-17,10:36:14,1,0,0,Red,G
8330,03-Jun-17,10:36:14,1,0,0,Red,G
8331,03-Jun-17,10:36:14,1,0,0,Red,G
8332,03-Jun-17,10:36:14,1,0,0,Red,G
8333,03-Jun-17,10:36:15,1,0,0,Red,G
8334,03-Jun-17,10:36:15,1,0,0,Red,G
8335,03-Jun-17,10:36:15,1,0,0,Red,G
8336,03-Jun-17,10:36:15,1,0,0,Red,G
8337,03-Jun-17,10:36:15,1,0,0,Red,G
8338,03-Jun-17,10:36:16,1,0,0,Red,G
8339,03-Jun-17,10:36:16,1,0,0,Red,G
8340,03-Jun-17,10:36:16,1,0,0,Red,G
8341,03-Jun-17,10:36:16,1,0,0,Red,G
8342,03-Jun-17,10:36:17,1,0,0,Red,G
8343,03-Jun-17,10:36:17,1,0,0,Red,G
8344,03-Jun-17,10:36:17,1,0,0,Red,G
8345,03-Jun-17,10:36:17,1,0,0,Red,G
8346,03-Jun-17,10:36:17,1,0,0,Red,G
8347,03-Jun-17,10:36:18,1,0,0,Red,G
8348,03-Jun-17,10:36:18,1,0,0,Red,G
8349,03-Jun-17,10:36:18,1,0,0,Red,G
8350,03-Jun-17,10:36:18,1,0,0,Red,G
8351,03-Jun-17,10:36:18,1,0,0,Red,G
8352,03-Jun-17,10:36:18,1,0,0,Red,G
8353,03-Jun-17,10:36:18,1,0,0,Red,G
8354,03-Jun-17,10:36:19,1,0,0,Red,G
8355,03-Jun-17,10:36:19,1,0,0,Red,G
8356,03-Jun-17,10:36:19,1,0,0,Red,G
8357,03-Jun-17,10:36:19,1,0,0,Red,G
8358,03-Jun-17,10:36:20,1,0,0,Red,G
8359,03-Jun-17,10:36:20,1,0,0,Red,G
8360,03-Jun-17,10:36:20,1,0,0,Red,G
8361,03-Jun-17,10:36:20,1,0,0,Red,G
8362,03-Jun-17,10:36:20,1,0,0,Red,G
8363,03-Jun-17,10:36:21,1,0,0,Red,G
8364,03-Jun-17,10:36:21,1,0,0,Red,G
8365,03-Jun-17,10:36:21,1,0,0,Red,G
8366,03-Jun-17,10:36:21,1,0,0,Red,G
8367,03-Jun-17,10:36:22,1,0,0,Red,G
8368,03-Jun-17,10:36:22,1,0,0,Red,G
8369,03-Jun-17,10:36:22,1,0,0,Red,G
8370,03-Jun-17,10:36:22,1,0,0,Red,G
8371,03-Jun-17,10:36:22,1,0,0,Red,G
8372,03-Jun-17,10:36:23,1,0,0,Red,G
8373,03-Jun-17,10:36:23,1,0,0,Red,G
8374,03-Jun-17,10:36:23,1,0,0,Red,G
8375,03-Jun-17,10:36:23,1,0,0,Red,G
8376,03-Jun-17,10:36:23,1,0,0,Red,G
8377,03-Jun-17,10:36:23,1,0,0,Red,G
8378,03-Jun-17,10:36:24,1,0,0,Red,G
8379,03-Jun-17,10:36:24,1,0,0,Red,G
8380,03-Jun-17,10:36:24,1,0,0,Red,G
8381,03-Jun-17,10:36:24,1,0,0,Red,G
8382,03-Jun-17,10:36:24,1,0,0,Red,G
8383,03-Jun-17,10:36:25,1,0,0,Red,G
8384,03-Jun-17,10:36:25,1,0,0,Red,G
8385,03-Jun-17,10:36:25,1,0,0,Red,G
8386,03-Jun-17,10:36:25,1,0,0,Red,G
8387,03-Jun-17,10:36:26,1,0,0,Red,G
8388,03-Jun-17,10:36:26,1,0,0,Red,G
8389,03-Jun-17,10:36:26,1,0,0,Red,G
8390,03-Jun-17,10:36:26,1,0,0,Red,G
8391,03-Jun-17,10:36:26,1,0,0,Red,G
8392,03-Jun-17,10:36:26,1,0,0,Red,G
8393,03-Jun-17,10:36:26,1,0,0,Red,G
8394,03-Jun-17,10:36:27,1,0,0,Red,G
8395,03-Jun-17,10:36:27,1,0,0,Red,G
8396,03-Jun-17,10:36:27,1,0,0,Red,G
8397,03-Jun-17,10:36:27,1,0,0,Red,G
8398,03-Jun-17,10:36:28,1,0,0,Red,G
8399,03-Jun-17,10:36:28,1,0,0,Red,G
8400,03-Jun-17,10:36:28,1,0,0,Red,G
8401,03-Jun-17,10:36:28,1,0,0,Red,G
8402,03-Jun-17,10:36:28,1,0,0,Red,G
8403,03-Jun-17,10:36:29,1,0,0,Red,G
8404,03-Jun-17,10:36:29,1,0,0,Red,G
8405,03-Jun-17,10:36:29,1,0,0,Red,G
8406,03-Jun-17,10:36:29,1,0,0,Red,G
8407,03-Jun-17,10:36:30,1,0,0,Red,G
8408,03-Jun-17,10:36:30,1,0,0,Red,G
8409,03-Jun-17,10:36:30,1,0,0,Red,G
8410,03-Jun-17,10:36:30,1,0,0,Red,G
8411,03-Jun-17,10:36:30,1,0,0,Red,G
8412,03-Jun-17,10:36:31,1,0,0,Red,G
8413,03-Jun-17,10:36:31,1,0,0,Red,G
8414,03-Jun-17,10:36:31,1,0,0,Red,G
8415,03-Jun-17,10:36:31,1,0,0,Red,G
8416,03-Jun-17,10:36:31,1,0,0,Red,G
8417,03-Jun-17,10:36:31,1,0,0,Red,G
8418,03-Jun-17,10:36:31,1,0,0,Red,G
8419,03-Jun-17,10:36:32,1,0,0,Red,G
8420,03-Jun-17,10:36:32,1,0,0,Red,G
8421,03-Jun-17,10:36:32,1,0,0,Red,G
8422,03-Jun-17,10:36:32,1,0,0,Red,G
8423,03-Jun-17,10:36:33,1,0,0,Red,G
8424,03-Jun-17,10:36:33,1,0,0,Red,G
8425,03-Jun-17,10:36:33,1,0,0,Red,G
8426,03-Jun-17,10:36:33,1,0,0,Red,G
8427,03-Jun-17,10:36:33,1,0,0,Red,G
8428,03-Jun-17,10:36:34,1,0,0,Red,G
8429,03-Jun-17,10:36:34,1,0,0,Red,G
8430,03-Jun-17,10:36:34,1,0,0,Red,G
8431,03-Jun-17,10:36:34,1,0,0,Red,G
8432,03-Jun-17,10:36:35,1,0,0,Red,G
8433,03-Jun-17,10:36:35,1,0,0,Red,G
8434,03-Jun-17,10:36:35,1,0,0,Red,G
8435,03-Jun-17,10:36:35,1,0,0,Red,G
8436,03-Jun-17,10:36:35,1,0,0,Red,G
8437,03-Jun-17,10:36:35,1,0,0,Red,G
8438,03-Jun-17,10:36:35,1,0,0,Red,G
8439,03-Jun-17,10:36:36,1,0,0,Red,G
8440,03-Jun-17,10:36:36,1,0,0,Red,G
8441,03-Jun-17,10:36:36,1,0,0,Red,G
8442,03-Jun-17,10:36:36,1,0,0,Red,G
8443,03-Jun-17,10:36:37,1,0,0,Red,G
8444,03-Jun-17,10:36:37,1,0,0,Red,G
8445,03-Jun-17,10:36:37,1,0,0,Red,G
8446,03-Jun-17,10:36:37,1,0,0,Red,G
8447,03-Jun-17,10:36:37,1,0,0,Red,G
8448,03-Jun-17,10:36:38,1,0,0,Red,G
8449,03-Jun-17,10:36:38,1,0,0,Red,G
8450,03-Jun-17,10:36:38,1,0,0,Red,G
8451,03-Jun-17,10:36:38,1,0,0,Red,G
8452,03-Jun-17,10:36:38,1,0,0,Red,G
8453,03-Jun-17,10:36:39,1,0,0,Red,G
8454,03-Jun-17,10:36:39,1,0,0,Red,G
8455,03-Jun-17,10:36:39,1,0,0,Red,G
8456,03-Jun-17,10:36:39,1,0,0,Red,G
8457,03-Jun-17,10:36:40,1,0,0,Red,G
8458,03-Jun-17,10:36:40,1,0,0,Red,G
8459,03-Jun-17,10:36:40,1,0,0,Red,G
8460,03-Jun-17,10:36:40,1,0,0,Red,G
8461,03-Jun-17,10:36:40,1,0,0,Red,G
8462,03-Jun-17,10:36:40,1,0,0,Red,G
8463,03-Jun-17,10:36:40,1,0,0,Red,G
8464,03-Jun-17,10:36:41,1,0,0,Red,G
8465,03-Jun-17,10:36:41,1,0,0,Red,G
8466,03-Jun-17,10:36:41,1,0,0,Red,G
8467,03-Jun-17,10:36:41,1,0,0,Red,G
8468,03-Jun-17,10:36:42,1,0,0,Red,G
8469,03-Jun-17,10:36:42,1,0,0,Red,G
8470,03-Jun-17,10:36:42,1,0,0,Red,G
8471,03-Jun-17,10:36:42,1,0,0,Red,G
8472,03-Jun-17,10:36:42,1,0,0,Red,G
8473,03-Jun-17,10:36:43,1,0,0,Red,G
