,Date,Time,Aspect 0 of Phase F  State,Aspect 1 of Phase F  State,Aspect 2 of Phase F  State,Result,Phase
850,03-Jun-17,10:11:18,1,0,0,Red,F
851,03-Jun-17,10:11:18,1,0,0,Red,F
852,03-Jun-17,10:11:19,1,0,0,Red,F
853,03-Jun-17,10:11:19,1,0,0,Red,F
854,03-Jun-17,10:11:19,1,0,0,Red,F
855,03-Jun-17,10:11:19,1,0,0,Red,F
856,03-Jun-17,10:11:19,1,0,0,Red,F
857,03-Jun-17,10:11:19,1,0,0,Red,F
858,03-Jun-17,10:11:20,1,0,0,Red,F
859,03-Jun-17,10:11:20,1,0,0,Red,F
860,03-Jun-17,10:11:20,1,0,0,Red,F
861,03-Jun-17,10:11:20,1,0,0,Red,F
862,03-Jun-17,10:11:20,1,0,0,Red,F
863,03-Jun-17,10:11:21,1,0,0,Red,F
864,03-Jun-17,10:11:21,1,0,0,Red,F
865,03-Jun-17,10:11:21,1,0,0,Red,F
866,03-Jun-17,10:11:21,1,0,0,Red,F
867,03-Jun-17,10:11:22,1,0,0,Red,F
868,03-Jun-17,10:11:22,1,0,0,Red,F
869,03-Jun-17,10:11:22,1,0,0,Red,F
870,03-Jun-17,10:11:22,1,0,0,Red,F
871,03-Jun-17,10:11:22,1,0,0,Red,F
872,03-Jun-17,10:11:23,1,0,0,Red,F
873,03-Jun-17,10:11:23,1,0,0,Red,F
874,03-Jun-17,10:11:23,1,0,0,Red,F
875,03-Jun-17,10:11:23,1,0,0,Red,F
876,03-Jun-17,10:11:23,1,0,0,Red,F
877,03-Jun-17,10:11:23,1,0,0,Red,F
878,03-Jun-17,10:11:23,1,0,0,Red,F
879,03-Jun-17,10:11:24,1,0,0,Red,F
880,03-Jun-17,10:11:24,1,0,0,Red,F
881,03-Jun-17,10:11:24,1,0,0,Red,F
882,03-Jun-17,10:11:24,1,0,0,Red,F
883,03-Jun-17,10:11:25,1,0,0,Red,F
884,03-Jun-17,10:11:25,1,0,0,Red,F
885,03-Jun-17,10:11:25,1,0,0,Red,F
886,03-Jun-17,10:11:25,1,0,0,Red,F
887,03-Jun-17,10:11:26,1,0,0,Red,F
888,03-Jun-17,10:11:26,1,0,0,Red,F
889,03-Jun-17,10:11:26,1,0,0,Red,F
890,03-Jun-17,10:11:26,1,0,0,Red,F
891,03-Jun-17,10:11:26,1,0,0,Red,F
892,03-Jun-17,10:11:27,1,0,0,Red,F
893,03-Jun-17,10:11:27,1,0,0,Red,F
894,03-Jun-17,10:11:27,1,0,0,Red,F
895,03-Jun-17,10:11:27,1,0,0,Red,F
896,03-Jun-17,10:11:27,1,0,0,Red,F
897,03-Jun-17,10:11:27,1,0,0,Red,F
898,03-Jun-17,10:11:27,1,0,0,Red,F
899,03-Jun-17,10:11:28,1,0,0,Red,F
900,03-Jun-17,10:11:28,1,0,0,Red,F
901,03-Jun-17,10:11:28,1,0,0,Red,F
902,03-Jun-17,10:11:28,1,0,0,Red,F
903,03-Jun-17,10:11:29,1,0,0,Red,F
904,03-Jun-17,10:11:29,1,0,0,Red,F
905,03-Jun-17,10:11:29,1,0,0,Red,F
906,03-Jun-17,10:11:29,1,0,0,Red,F
907,03-Jun-17,10:11:30,1,0,0,Red,F
908,03-Jun-17,10:11:30,1,0,0,Red,F
909,03-Jun-17,10:11:30,1,0,0,Red,F
910,03-Jun-17,10:11:30,1,0,0,Red,F
911,03-Jun-17,10:11:30,1,0,0,Red,F
912,03-Jun-17,10:11:30,1,0,0,Red,F
913,03-Jun-17,10:11:31,1,0,0,Red,F
914,03-Jun-17,10:11:31,1,0,0,Red,F
915,03-Jun-17,10:11:31,1,0,0,Red,F
916,03-Jun-17,10:11:31,1,0,0,Red,F
917,03-Jun-17,10:11:31,1,0,0,Red,F
918,03-Jun-17,10:11:32,1,0,0,Red,F
919,03-Jun-17,10:11:32,1,0,0,Red,F
920,03-Jun-17,10:11:32,1,0,0,Red,F
921,03-Jun-17,10:11:32,1,0,0,Red,F
922,03-Jun-17,10:11:32,1,0,0,Red,F
923,03-Jun-17,10:11:33,1,0,0,Red,F
924,03-Jun-17,10:11:33,1,0,0,Red,F
925,03-Jun-17,10:11:33,1,0,0,Red,F
926,03-Jun-17,10:11:33,1,0,0,Red,F
927,03-Jun-17,10:11:34,1,0,0,Red,F
928,03-Jun-17,10:11:34,1,0,0,Red,F
929,03-Jun-17,10:11:34,1,0,0,Red,F
930,03-Jun-17,10:11:34,1,0,0,Red,F
931,03-Jun-17,10:11:34,1,0,0,Red,F
932,03-Jun-17,10:11:34,1,0,0,Red,F
933,03-Jun-17,10:11:34,1,0,0,Red,F
934,03-Jun-17,10:11:35,1,0,0,Red,F
