,Date,Time,Aspect 0 of Phase I  State,Aspect 1 of Phase I  State,Aspect 2 of Phase I  State,Result,Phase
1738,03-Jun-17,10:14:16,1,0,0,Red,I
1739,03-Jun-17,10:14:16,1,0,0,Red,I
1740,03-Jun-17,10:14:16,1,0,0,Red,I
1741,03-Jun-17,10:14:16,1,0,0,Red,I
1742,03-Jun-17,10:14:16,1,0,0,Red,I
1743,03-Jun-17,10:14:17,1,0,0,Red,I
1744,03-Jun-17,10:14:17,1,0,0,Red,I
1745,03-Jun-17,10:14:17,1,0,0,Red,I
1746,03-Jun-17,10:14:17,1,0,0,Red,I
1747,03-Jun-17,10:14:18,1,0,0,Red,I
1748,03-Jun-17,10:14:18,1,0,0,Red,I
1749,03-Jun-17,10:14:18,1,0,0,Red,I
1750,03-Jun-17,10:14:18,1,0,0,Red,I
1751,03-Jun-17,10:14:18,1,0,0,Red,I
1752,03-Jun-17,10:14:18,1,0,0,Red,I
1753,03-Jun-17,10:14:19,1,0,0,Red,I
1754,03-Jun-17,10:14:19,1,0,0,Red,I
1755,03-Jun-17,10:14:19,1,0,0,Red,I
1756,03-Jun-17,10:14:19,1,0,0,Red,I
1757,03-Jun-17,10:14:19,1,0,0,Red,I
1758,03-Jun-17,10:14:20,1,0,0,Red,I
1759,03-Jun-17,10:14:20,1,0,0,Red,I
1760,03-Jun-17,10:14:20,1,0,0,Red,I
1761,03-Jun-17,10:14:20,1,0,0,Red,I
1762,03-Jun-17,10:14:21,1,0,0,Red,I
1763,03-Jun-17,10:14:21,1,0,0,Red,I
1764,03-Jun-17,10:14:21,1,0,0,Red,I
1765,03-Jun-17,10:14:21,1,0,0,Red,I
1766,03-Jun-17,10:14:21,1,0,0,Red,I
1767,03-Jun-17,10:14:21,1,0,0,Red,I
1768,03-Jun-17,10:14:22,1,0,0,Red,I
1769,03-Jun-17,10:14:22,1,0,0,Red,I
1770,03-Jun-17,10:14:22,1,0,0,Red,I
1771,03-Jun-17,10:14:22,1,0,0,Red,I
1772,03-Jun-17,10:14:23,1,0,0,Red,I
1773,03-Jun-17,10:14:23,1,0,0,Red,I
1774,03-Jun-17,10:14:23,1,0,0,Red,I
1775,03-Jun-17,10:14:23,1,0,0,Red,I
1776,03-Jun-17,10:14:23,1,0,0,Red,I
1777,03-Jun-17,10:14:23,1,0,0,Red,I
1778,03-Jun-17,10:14:24,1,0,0,Red,I
1779,03-Jun-17,10:14:24,1,0,0,Red,I
1780,03-Jun-17,10:14:24,1,0,0,Red,I
1781,03-Jun-17,10:14:24,1,0,0,Red,I
1782,03-Jun-17,10:14:24,1,0,0,Red,I
1783,03-Jun-17,10:14:25,1,0,0,Red,I
1784,03-Jun-17,10:14:25,1,0,0,Red,I
1785,03-Jun-17,10:14:25,1,0,0,Red,I
1786,03-Jun-17,10:14:25,1,0,0,Red,I
1787,03-Jun-17,10:14:26,1,0,0,Red,I
1788,03-Jun-17,10:14:26,1,0,0,Red,I
1789,03-Jun-17,10:14:26,1,0,0,Red,I
1790,03-Jun-17,10:14:26,1,0,0,Red,I
1791,03-Jun-17,10:14:26,1,0,0,Red,I
1792,03-Jun-17,10:14:26,1,0,0,Red,I
1793,03-Jun-17,10:14:27,1,0,0,Red,I
1794,03-Jun-17,10:14:27,1,0,0,Red,I
1795,03-Jun-17,10:14:27,1,0,0,Red,I
1796,03-Jun-17,10:14:27,1,0,0,Red,I
1797,03-Jun-17,10:14:28,1,0,0,Red,I
1798,03-Jun-17,10:14:28,1,0,0,Red,I
1799,03-Jun-17,10:14:28,1,0,0,Red,I
1800,03-Jun-17,10:14:28,1,0,0,Red,I
1801,03-Jun-17,10:14:28,1,0,0,Red,I
1802,03-Jun-17,10:14:28,1,0,0,Red,I
1803,03-Jun-17,10:14:29,1,0,0,Red,I
1804,03-Jun-17,10:14:29,1,0,0,Red,I
1805,03-Jun-17,10:14:29,1,0,0,Red,I
1806,03-Jun-17,10:14:29,1,0,0,Red,I
1807,03-Jun-17,10:14:30,1,0,0,Red,I
1808,03-Jun-17,10:14:30,1,0,0,Red,I
1809,03-Jun-17,10:14:30,1,0,0,Red,I
1810,03-Jun-17,10:14:30,1,0,0,Red,I
1811,03-Jun-17,10:14:30,1,0,0,Red,I
1812,03-Jun-17,10:14:30,1,0,0,Red,I
1813,03-Jun-17,10:14:31,1,0,0,Red,I
1814,03-Jun-17,10:14:31,1,0,0,Red,I
1815,03-Jun-17,10:14:31,1,0,0,Red,I
1816,03-Jun-17,10:14:31,1,0,0,Red,I
1817,03-Jun-17,10:14:31,1,0,0,Red,I
1818,03-Jun-17,10:14:32,1,0,0,Red,I
1819,03-Jun-17,10:14:32,1,0,0,Red,I
1820,03-Jun-17,10:14:32,1,0,0,Red,I
1821,03-Jun-17,10:14:32,1,0,0,Red,I
1822,03-Jun-17,10:14:33,1,0,0,Red,I
1823,03-Jun-17,10:14:33,1,0,0,Red,I
1824,03-Jun-17,10:14:33,1,0,0,Red,I
1825,03-Jun-17,10:14:33,1,0,0,Red,I
1826,03-Jun-17,10:14:33,1,0,0,Red,I
1827,03-Jun-17,10:14:33,1,0,0,Red,I
1828,03-Jun-17,10:14:34,1,0,0,Red,I
1829,03-Jun-17,10:14:34,1,0,0,Red,I
1830,03-Jun-17,10:14:34,1,0,0,Red,I
1831,03-Jun-17,10:14:34,1,0,0,Red,I
1832,03-Jun-17,10:14:35,1,0,0,Red,I
1833,03-Jun-17,10:14:35,1,0,0,Red,I
1834,03-Jun-17,10:14:35,1,0,0,Red,I
1835,03-Jun-17,10:14:35,1,0,0,Red,I
1836,03-Jun-17,10:14:35,1,0,0,Red,I
1837,03-Jun-17,10:14:35,1,0,0,Red,I
1838,03-Jun-17,10:14:36,1,0,0,Red,I
1839,03-Jun-17,10:14:36,1,0,0,Red,I
1840,03-Jun-17,10:14:36,1,0,0,Red,I
1841,03-Jun-17,10:14:36,1,0,0,Red,I
1842,03-Jun-17,10:14:37,1,0,0,Red,I
1843,03-Jun-17,10:14:37,1,0,0,Red,I
1844,03-Jun-17,10:14:37,1,0,0,Red,I
1845,03-Jun-17,10:14:37,1,0,0,Red,I
1846,03-Jun-17,10:14:37,1,0,0,Red,I
1847,03-Jun-17,10:14:38,1,0,0,Red,I
1848,03-Jun-17,10:14:38,1,0,0,Red,I
1849,03-Jun-17,10:14:38,1,0,0,Red,I
1850,03-Jun-17,10:14:38,1,0,0,Red,I
1851,03-Jun-17,10:14:38,1,0,0,Red,I
1852,03-Jun-17,10:14:39,1,0,0,Red,I
1853,03-Jun-17,10:14:39,1,0,0,Red,I
1854,03-Jun-17,10:14:39,1,0,0,Red,I
1855,03-Jun-17,10:14:39,1,0,0,Red,I
1856,03-Jun-17,10:14:39,1,0,0,Red,I
1857,03-Jun-17,10:14:39,1,0,0,Red,I
1858,03-Jun-17,10:14:40,1,0,0,Red,I
1859,03-Jun-17,10:14:40,1,0,0,Red,I
1860,03-Jun-17,10:14:40,1,0,0,Red,I
1861,03-Jun-17,10:14:40,1,0,0,Red,I
1862,03-Jun-17,10:14:41,1,0,0,Red,I
1863,03-Jun-17,10:14:41,1,0,0,Red,I
1864,03-Jun-17,10:14:41,1,0,0,Red,I
1865,03-Jun-17,10:14:41,1,0,0,Red,I
1866,03-Jun-17,10:14:41,1,0,0,Red,I
1867,03-Jun-17,10:14:42,1,0,0,Red,I
1868,03-Jun-17,10:14:42,1,0,0,Red,I
1869,03-Jun-17,10:14:42,1,0,0,Red,I
1870,03-Jun-17,10:14:42,1,0,0,Red,I
1871,03-Jun-17,10:14:42,1,0,0,Red,I
1872,03-Jun-17,10:14:42,1,0,0,Red,I
1873,03-Jun-17,10:14:43,1,0,0,Red,I
1874,03-Jun-17,10:14:43,1,0,0,Red,I
1875,03-Jun-17,10:14:43,1,0,0,Red,I
1876,03-Jun-17,10:14:43,1,0,0,Red,I
1877,03-Jun-17,10:14:44,1,0,0,Red,I
1878,03-Jun-17,10:14:44,1,0,0,Red,I
1879,03-Jun-17,10:14:44,1,0,0,Red,I
1880,03-Jun-17,10:14:44,1,0,0,Red,I
1881,03-Jun-17,10:14:45,1,0,0,Red,I
1882,03-Jun-17,10:14:45,1,0,0,Red,I
1883,03-Jun-17,10:14:45,1,0,0,Red,I
1884,03-Jun-17,10:14:45,1,0,0,Red,I
1885,03-Jun-17,10:14:45,1,0,0,Red,I
1886,03-Jun-17,10:14:46,1,0,0,Red,I
1887,03-Jun-17,10:14:46,1,0,0,Red,I
1888,03-Jun-17,10:14:46,1,0,0,Red,I
1889,03-Jun-17,10:14:46,1,0,0,Red,I
1890,03-Jun-17,10:14:46,1,0,0,Red,I
1891,03-Jun-17,10:14:46,1,0,0,Red,I
1892,03-Jun-17,10:14:46,1,0,0,Red,I
1893,03-Jun-17,10:14:47,1,0,0,Red,I
1894,03-Jun-17,10:14:47,1,0,0,Red,I
1895,03-Jun-17,10:14:47,1,0,0,Red,I
1896,03-Jun-17,10:14:47,1,0,0,Red,I
1897,03-Jun-17,10:14:48,1,0,0,Red,I
1898,03-Jun-17,10:14:48,1,0,0,Red,I
1899,03-Jun-17,10:14:48,1,0,0,Red,I
1900,03-Jun-17,10:14:48,1,0,0,Red,I
1901,03-Jun-17,10:14:48,1,0,0,Red,I
1902,03-Jun-17,10:14:49,1,0,0,Red,I
1903,03-Jun-17,10:14:49,1,0,0,Red,I
1904,03-Jun-17,10:14:49,1,0,0,Red,I
1905,03-Jun-17,10:14:49,1,0,0,Red,I
1906,03-Jun-17,10:14:50,1,0,0,Red,I
1907,03-Jun-17,10:14:50,1,0,0,Red,I
1908,03-Jun-17,10:14:50,1,0,0,Red,I
1909,03-Jun-17,10:14:50,1,0,0,Red,I
1910,03-Jun-17,10:14:50,1,0,0,Red,I
1911,03-Jun-17,10:14:50,1,0,0,Red,I
1912,03-Jun-17,10:14:50,1,0,0,Red,I
1913,03-Jun-17,10:14:51,1,0,0,Red,I
1914,03-Jun-17,10:14:51,1,0,0,Red,I
1915,03-Jun-17,10:14:51,1,0,0,Red,I
1916,03-Jun-17,10:14:51,1,0,0,Red,I
1917,03-Jun-17,10:14:52,1,0,0,Red,I
1918,03-Jun-17,10:14:52,1,0,0,Red,I
1919,03-Jun-17,10:14:52,1,0,0,Red,I
1920,03-Jun-17,10:14:52,1,0,0,Red,I
1921,03-Jun-17,10:14:52,1,0,0,Red,I
1922,03-Jun-17,10:14:53,1,0,0,Red,I
1923,03-Jun-17,10:14:53,1,0,0,Red,I
1924,03-Jun-17,10:14:53,1,0,0,Red,I
1925,03-Jun-17,10:14:53,1,0,0,Red,I
1926,03-Jun-17,10:14:53,1,0,0,Red,I
1927,03-Jun-17,10:14:53,1,0,0,Red,I
1928,03-Jun-17,10:14:54,1,0,0,Red,I
1929,03-Jun-17,10:14:54,1,0,0,Red,I
1930,03-Jun-17,10:14:54,1,0,0,Red,I
1931,03-Jun-17,10:14:54,1,0,0,Red,I
1932,03-Jun-17,10:14:55,1,0,0,Red,I
1933,03-Jun-17,10:14:55,1,0,0,Red,I
1934,03-Jun-17,10:14:55,1,0,0,Red,I
1935,03-Jun-17,10:14:55,1,0,0,Red,I
1936,03-Jun-17,10:14:56,1,0,0,Red,I
1937,03-Jun-17,10:14:56,1,0,0,Red,I
1938,03-Jun-17,10:14:56,1,0,0,Red,I
1939,03-Jun-17,10:14:56,1,0,0,Red,I
1940,03-Jun-17,10:14:56,1,0,0,Red,I
1941,03-Jun-17,10:14:57,1,0,0,Red,I
1942,03-Jun-17,10:14:57,1,0,0,Red,I
1943,03-Jun-17,10:14:57,1,0,0,Red,I
1944,03-Jun-17,10:14:57,1,0,0,Red,I
1945,03-Jun-17,10:14:57,1,0,0,Red,I
1946,03-Jun-17,10:14:57,1,0,0,Red,I
1947,03-Jun-17,10:14:58,1,0,0,Red,I
1948,03-Jun-17,10:14:58,1,0,0,Red,I
1949,03-Jun-17,10:14:58,1,0,0,Red,I
1950,03-Jun-17,10:14:58,1,0,0,Red,I
1951,03-Jun-17,10:14:58,1,0,0,Red,I
1952,03-Jun-17,10:14:59,1,0,0,Red,I
1953,03-Jun-17,10:14:59,1,0,0,Red,I
1954,03-Jun-17,10:14:59,1,0,0,Red,I
1955,03-Jun-17,10:14:59,1,0,0,Red,I
1956,03-Jun-17,10:15:00,1,0,0,Red,I
1957,03-Jun-17,10:15:00,1,0,0,Red,I
1958,03-Jun-17,10:15:00,1,0,0,Red,I
1959,03-Jun-17,10:15:00,1,0,0,Red,I
1960,03-Jun-17,10:15:00,1,0,0,Red,I
1961,03-Jun-17,10:15:00,1,0,0,Red,I
1962,03-Jun-17,10:15:01,1,0,0,Red,I
1963,03-Jun-17,10:15:01,1,0,0,Red,I
1964,03-Jun-17,10:15:01,1,0,0,Red,I
1965,03-Jun-17,10:15:01,1,0,0,Red,I
1966,03-Jun-17,10:15:01,1,0,0,Red,I
1967,03-Jun-17,10:15:01,1,0,0,Red,I
1968,03-Jun-17,10:15:02,1,0,0,Red,I
1969,03-Jun-17,10:15:02,1,0,0,Red,I
1970,03-Jun-17,10:15:02,1,0,0,Red,I
1971,03-Jun-17,10:15:02,1,0,0,Red,I
1972,03-Jun-17,10:15:02,1,0,0,Red,I
1973,03-Jun-17,10:15:03,1,0,0,Red,I
1974,03-Jun-17,10:15:03,1,0,0,Red,I
1975,03-Jun-17,10:15:03,1,0,0,Red,I
1976,03-Jun-17,10:15:03,1,0,0,Red,I
1977,03-Jun-17,10:15:03,1,0,0,Red,I
1978,03-Jun-17,10:15:03,1,0,0,Red,I
1979,03-Jun-17,10:15:04,1,0,0,Red,I
1980,03-Jun-17,10:15:04,1,0,0,Red,I
1981,03-Jun-17,10:15:04,1,0,0,Red,I
1982,03-Jun-17,10:15:04,1,0,0,Red,I
1983,03-Jun-17,10:15:05,1,0,0,Red,I
1984,03-Jun-17,10:15:05,1,0,0,Red,I
1985,03-Jun-17,10:15:05,1,0,0,Red,I
1986,03-Jun-17,10:15:05,1,0,0,Red,I
1987,03-Jun-17,10:15:06,1,0,0,Red,I
1988,03-Jun-17,10:15:06,1,0,0,Red,I
1989,03-Jun-17,10:15:06,1,0,0,Red,I
1990,03-Jun-17,10:15:06,1,0,0,Red,I
1991,03-Jun-17,10:15:06,1,0,0,Red,I
1992,03-Jun-17,10:15:06,1,0,0,Red,I
1993,03-Jun-17,10:15:07,1,0,0,Red,I
1994,03-Jun-17,10:15:07,1,0,0,Red,I
1995,03-Jun-17,10:15:07,1,0,0,Red,I
1996,03-Jun-17,10:15:07,1,0,0,Red,I
1997,03-Jun-17,10:15:08,1,0,0,Red,I
1998,03-Jun-17,10:15:08,1,0,0,Red,I
1999,03-Jun-17,10:15:08,1,0,0,Red,I
2000,03-Jun-17,10:15:08,1,0,0,Red,I
2001,03-Jun-17,10:15:08,1,0,0,Red,I
2002,03-Jun-17,10:15:08,1,0,0,Red,I
2003,03-Jun-17,10:15:08,1,0,0,Red,I
2004,03-Jun-17,10:15:09,1,0,0,Red,I
2005,03-Jun-17,10:15:09,1,0,0,Red,I
2006,03-Jun-17,10:15:09,1,0,0,Red,I
2007,03-Jun-17,10:15:09,1,0,0,Red,I
2008,03-Jun-17,10:15:10,1,0,0,Red,I
2009,03-Jun-17,10:15:10,1,0,0,Red,I
2010,03-Jun-17,10:15:10,1,0,0,Red,I
2011,03-Jun-17,10:15:10,1,0,0,Red,I
2012,03-Jun-17,10:15:11,1,0,0,Red,I
2013,03-Jun-17,10:15:11,1,0,0,Red,I
2014,03-Jun-17,10:15:11,1,0,0,Red,I
2015,03-Jun-17,10:15:11,1,0,0,Red,I
2016,03-Jun-17,10:15:11,1,0,0,Red,I
2017,03-Jun-17,10:15:12,1,0,0,Red,I
2018,03-Jun-17,10:15:12,1,0,0,Red,I
2019,03-Jun-17,10:15:12,1,0,0,Red,I
2020,03-Jun-17,10:15:12,1,0,0,Red,I
2021,03-Jun-17,10:15:12,1,0,0,Red,I
2022,03-Jun-17,10:15:12,1,0,0,Red,I
2023,03-Jun-17,10:15:13,1,0,0,Red,I
2024,03-Jun-17,10:15:13,1,0,0,Red,I
2025,03-Jun-17,10:15:13,1,0,0,Red,I
2026,03-Jun-17,10:15:13,1,0,0,Red,I
2027,03-Jun-17,10:15:14,1,0,0,Red,I
2028,03-Jun-17,10:15:14,1,0,0,Red,I
2029,03-Jun-17,10:15:14,1,0,0,Red,I
2030,03-Jun-17,10:15:14,1,0,0,Red,I
2031,03-Jun-17,10:15:14,1,0,0,Red,I
2032,03-Jun-17,10:15:15,1,0,0,Red,I
2033,03-Jun-17,10:15:15,1,0,0,Red,I
2034,03-Jun-17,10:15:15,1,0,0,Red,I
2035,03-Jun-17,10:15:15,1,0,0,Red,I
2036,03-Jun-17,10:15:16,1,0,0,Red,I
2037,03-Jun-17,10:15:16,1,0,0,Red,I
2038,03-Jun-17,10:15:16,1,0,0,Red,I
2039,03-Jun-17,10:15:16,1,0,0,Red,I
2040,03-Jun-17,10:15:16,1,0,0,Red,I
2041,03-Jun-17,10:15:16,1,0,0,Red,I
2042,03-Jun-17,10:15:16,1,0,0,Red,I
2043,03-Jun-17,10:15:17,1,0,0,Red,I
2044,03-Jun-17,10:15:17,1,0,0,Red,I
2045,03-Jun-17,10:15:17,1,0,0,Red,I
2046,03-Jun-17,10:15:17,1,0,0,Red,I
2047,03-Jun-17,10:15:17,1,0,0,Red,I
2048,03-Jun-17,10:15:18,1,0,0,Red,I
2049,03-Jun-17,10:15:18,1,0,0,Red,I
2050,03-Jun-17,10:15:18,1,0,0,Red,I
2051,03-Jun-17,10:15:18,1,0,0,Red,I
2052,03-Jun-17,10:15:19,1,0,0,Red,I
2053,03-Jun-17,10:15:19,1,0,0,Red,I
2054,03-Jun-17,10:15:19,1,0,0,Red,I
2055,03-Jun-17,10:15:19,1,0,0,Red,I
2056,03-Jun-17,10:15:19,1,0,0,Red,I
2057,03-Jun-17,10:15:19,1,0,0,Red,I
2058,03-Jun-17,10:15:20,1,0,0,Red,I
2059,03-Jun-17,10:15:20,1,0,0,Red,I
2060,03-Jun-17,10:15:20,1,0,0,Red,I
2061,03-Jun-17,10:15:20,1,0,0,Red,I
2062,03-Jun-17,10:15:20,1,0,0,Red,I
2063,03-Jun-17,10:15:21,1,0,0,Red,I
2064,03-Jun-17,10:15:21,1,0,0,Red,I
2065,03-Jun-17,10:15:21,1,0,0,Red,I
2066,03-Jun-17,10:15:21,1,0,0,Red,I
2067,03-Jun-17,10:15:22,1,0,0,Red,I
2068,03-Jun-17,10:15:22,1,0,0,Red,I
2069,03-Jun-17,10:15:22,1,0,0,Red,I
2070,03-Jun-17,10:15:22,1,0,0,Red,I
2071,03-Jun-17,10:15:22,1,0,0,Red,I
2072,03-Jun-17,10:15:23,1,0,0,Red,I
2073,03-Jun-17,10:15:23,1,0,0,Red,I
2074,03-Jun-17,10:15:23,1,0,0,Red,I
2075,03-Jun-17,10:15:23,1,0,0,Red,I
2076,03-Jun-17,10:15:23,1,0,0,Red,I
2077,03-Jun-17,10:15:23,1,0,0,Red,I
2078,03-Jun-17,10:15:24,1,0,0,Red,I
2079,03-Jun-17,10:15:24,1,0,0,Red,I
2080,03-Jun-17,10:15:24,1,0,0,Red,I
2081,03-Jun-17,10:15:24,1,0,0,Red,I
2082,03-Jun-17,10:15:25,1,0,0,Red,I
2083,03-Jun-17,10:15:25,1,0,0,Red,I
2084,03-Jun-17,10:15:25,1,0,0,Red,I
2085,03-Jun-17,10:15:25,1,0,0,Red,I
2086,03-Jun-17,10:15:25,1,0,0,Red,I
2087,03-Jun-17,10:15:26,1,0,0,Red,I
2088,03-Jun-17,10:15:26,1,0,0,Red,I
2089,03-Jun-17,10:15:26,1,0,0,Red,I
2090,03-Jun-17,10:15:26,1,0,0,Red,I
2091,03-Jun-17,10:15:26,1,0,0,Red,I
2092,03-Jun-17,10:15:26,1,0,0,Red,I
2093,03-Jun-17,10:15:27,1,0,0,Red,I
2094,03-Jun-17,10:15:27,1,0,0,Red,I
2095,03-Jun-17,10:15:27,1,0,0,Red,I
2096,03-Jun-17,10:15:27,1,0,0,Red,I
2097,03-Jun-17,10:15:27,1,0,0,Red,I
2098,03-Jun-17,10:15:28,1,0,0,Red,I
2099,03-Jun-17,10:15:28,1,0,0,Red,I
2100,03-Jun-17,10:15:28,1,0,0,Red,I
2101,03-Jun-17,10:15:28,1,0,0,Red,I
2102,03-Jun-17,10:15:29,1,0,0,Red,I
2103,03-Jun-17,10:15:29,1,0,0,Red,I
2104,03-Jun-17,10:15:29,1,0,0,Red,I
2105,03-Jun-17,10:15:29,1,0,0,Red,I
2106,03-Jun-17,10:15:29,1,0,0,Red,I
2107,03-Jun-17,10:15:29,1,0,0,Red,I
2108,03-Jun-17,10:15:30,1,0,0,Red,I
2109,03-Jun-17,10:15:30,1,0,0,Red,I
2110,03-Jun-17,10:15:30,1,0,0,Red,I
2111,03-Jun-17,10:15:30,1,0,0,Red,I
2112,03-Jun-17,10:15:30,1,0,0,Red,I
2113,03-Jun-17,10:15:31,1,0,0,Red,I
2114,03-Jun-17,10:15:31,1,0,0,Red,I
2115,03-Jun-17,10:15:31,1,0,0,Red,I
2116,03-Jun-17,10:15:31,1,0,0,Red,I
2117,03-Jun-17,10:15:32,1,0,0,Red,I
2118,03-Jun-17,10:15:32,1,0,0,Red,I
2119,03-Jun-17,10:15:32,1,0,0,Red,I
2120,03-Jun-17,10:15:32,1,0,0,Red,I
2121,03-Jun-17,10:15:32,1,0,0,Red,I
2122,03-Jun-17,10:15:32,1,0,0,Red,I
2123,03-Jun-17,10:15:33,1,0,0,Red,I
2124,03-Jun-17,10:15:33,1,0,0,Red,I
2125,03-Jun-17,10:15:33,1,0,0,Red,I
2126,03-Jun-17,10:15:33,1,0,0,Red,I
2127,03-Jun-17,10:15:34,1,0,0,Red,I
2128,03-Jun-17,10:15:34,1,0,0,Red,I
2129,03-Jun-17,10:15:34,1,0,0,Red,I
2130,03-Jun-17,10:15:34,1,0,0,Red,I
2131,03-Jun-17,10:15:34,1,0,0,Red,I
2132,03-Jun-17,10:15:35,1,0,0,Red,I
2133,03-Jun-17,10:15:35,1,0,0,Red,I
2134,03-Jun-17,10:15:35,1,0,0,Red,I
2135,03-Jun-17,10:15:35,1,0,0,Red,I
2136,03-Jun-17,10:15:35,1,0,0,Red,I
2137,03-Jun-17,10:15:35,1,0,0,Red,I
2138,03-Jun-17,10:15:36,1,0,0,Red,I
2139,03-Jun-17,10:15:36,1,0,0,Red,I
2140,03-Jun-17,10:15:36,1,0,0,Red,I
2141,03-Jun-17,10:15:36,1,0,0,Red,I
2142,03-Jun-17,10:15:37,1,0,0,Red,I
2143,03-Jun-17,10:15:37,1,0,0,Red,I
2144,03-Jun-17,10:15:37,1,0,0,Red,I
2145,03-Jun-17,10:15:37,1,0,0,Red,I
2146,03-Jun-17,10:15:37,1,0,0,Red,I
2147,03-Jun-17,10:15:37,1,0,0,Red,I
2148,03-Jun-17,10:15:38,1,0,0,Red,I
2149,03-Jun-17,10:15:38,1,0,0,Red,I
2150,03-Jun-17,10:15:38,1,0,0,Red,I
2151,03-Jun-17,10:15:38,1,0,0,Red,I
2152,03-Jun-17,10:15:39,1,0,0,Red,I
2153,03-Jun-17,10:15:39,1,0,0,Red,I
2154,03-Jun-17,10:15:39,1,0,0,Red,I
2155,03-Jun-17,10:15:39,1,0,0,Red,I
2156,03-Jun-17,10:15:39,1,0,0,Red,I
2157,03-Jun-17,10:15:40,1,0,0,Red,I
2158,03-Jun-17,10:15:40,1,0,0,Red,I
2159,03-Jun-17,10:15:40,1,0,0,Red,I
2160,03-Jun-17,10:15:40,1,0,0,Red,I
2161,03-Jun-17,10:15:40,1,0,0,Red,I
2162,03-Jun-17,10:15:40,1,0,0,Red,I
2163,03-Jun-17,10:15:41,1,0,0,Red,I
2164,03-Jun-17,10:15:41,1,0,0,Red,I
2165,03-Jun-17,10:15:41,1,0,0,Red,I
2166,03-Jun-17,10:15:41,1,0,0,Red,I
2167,03-Jun-17,10:15:42,1,0,0,Red,I
2168,03-Jun-17,10:15:42,1,0,0,Red,I
2169,03-Jun-17,10:15:42,1,0,0,Red,I
2170,03-Jun-17,10:15:42,1,0,0,Red,I
2171,03-Jun-17,10:15:42,1,0,0,Red,I
2172,03-Jun-17,10:15:43,1,0,0,Red,I
2173,03-Jun-17,10:15:43,1,0,0,Red,I
2174,03-Jun-17,10:15:43,1,0,0,Red,I
2175,03-Jun-17,10:15:43,1,0,0,Red,I
2176,03-Jun-17,10:15:44,1,0,0,Red,I
2177,03-Jun-17,10:15:44,1,0,0,Red,I
2178,03-Jun-17,10:15:44,1,0,0,Red,I
2179,03-Jun-17,10:15:44,1,0,0,Red,I
2180,03-Jun-17,10:15:44,1,0,0,Red,I
2181,03-Jun-17,10:15:44,1,0,0,Red,I
2182,03-Jun-17,10:15:44,1,0,0,Red,I
2183,03-Jun-17,10:15:45,1,0,0,Red,I
2184,03-Jun-17,10:15:45,1,0,0,Red,I
2185,03-Jun-17,10:15:45,1,0,0,Red,I
2186,03-Jun-17,10:15:45,1,0,0,Red,I
2187,03-Jun-17,10:15:45,1,0,0,Red,I
2188,03-Jun-17,10:15:46,1,0,0,Red,I
2189,03-Jun-17,10:15:46,1,0,0,Red,I
2190,03-Jun-17,10:15:46,1,0,0,Red,I
2191,03-Jun-17,10:15:46,1,0,0,Red,I
2192,03-Jun-17,10:15:47,1,0,0,Red,I
2193,03-Jun-17,10:15:47,1,0,0,Red,I
2194,03-Jun-17,10:15:47,1,0,0,Red,I
2195,03-Jun-17,10:15:47,1,0,0,Red,I
2196,03-Jun-17,10:15:47,1,0,0,Red,I
2197,03-Jun-17,10:15:48,1,0,0,Red,I
2198,03-Jun-17,10:15:48,1,0,0,Red,I
2199,03-Jun-17,10:15:48,1,0,0,Red,I
2200,03-Jun-17,10:15:48,1,0,0,Red,I
2201,03-Jun-17,10:15:49,1,0,0,Red,I
2202,03-Jun-17,10:15:49,1,0,0,Red,I
2203,03-Jun-17,10:15:49,1,0,0,Red,I
2204,03-Jun-17,10:15:49,1,0,0,Red,I
2205,03-Jun-17,10:15:49,1,0,0,Red,I
2206,03-Jun-17,10:15:50,1,0,0,Red,I
2207,03-Jun-17,10:15:50,1,0,0,Red,I
2208,03-Jun-17,10:15:51,1,0,0,Red,I
2209,03-Jun-17,10:15:51,1,0,0,Red,I
2210,03-Jun-17,10:15:51,1,0,0,Red,I
2211,03-Jun-17,10:15:51,1,0,0,Red,I
2212,03-Jun-17,10:15:51,1,0,0,Red,I
2213,03-Jun-17,10:15:51,1,0,0,Red,I
2214,03-Jun-17,10:15:51,1,0,0,Red,I
2215,03-Jun-17,10:15:51,1,0,0,Red,I
2216,03-Jun-17,10:15:51,1,0,0,Red,I
2217,03-Jun-17,10:15:52,1,0,0,Red,I
2218,03-Jun-17,10:15:52,1,0,0,Red,I
2219,03-Jun-17,10:15:52,1,0,0,Red,I
2220,03-Jun-17,10:15:52,1,0,0,Red,I
2221,03-Jun-17,10:15:53,1,0,0,Red,I
2222,03-Jun-17,10:15:53,1,0,0,Red,I
2223,03-Jun-17,10:15:53,1,0,0,Red,I
2224,03-Jun-17,10:15:53,1,0,0,Red,I
2225,03-Jun-17,10:15:53,1,0,0,Red,I
2226,03-Jun-17,10:15:53,1,0,0,Red,I
2227,03-Jun-17,10:15:53,1,0,0,Red,I
2228,03-Jun-17,10:15:54,1,0,0,Red,I
2229,03-Jun-17,10:15:54,1,0,0,Red,I
2230,03-Jun-17,10:15:54,1,0,0,Red,I
2231,03-Jun-17,10:15:54,1,0,0,Red,I
2232,03-Jun-17,10:15:54,1,0,0,Red,I
2233,03-Jun-17,10:15:55,1,0,0,Red,I
2234,03-Jun-17,10:15:55,1,0,0,Red,I
