,Date,Time,Aspect 0 of Phase H  State,Aspect 1 of Phase H  State,Aspect 2 of Phase H  State,Result,Phase
819,03-Jun-17,10:11:12,1,0,0,Red,H
820,03-Jun-17,10:11:12,1,0,0,Red,H
821,03-Jun-17,10:11:12,1,0,0,Red,H
822,03-Jun-17,10:11:12,1,0,0,Red,H
823,03-Jun-17,10:11:13,1,0,0,Red,H
824,03-Jun-17,10:11:13,1,0,0,Red,H
825,03-Jun-17,10:11:13,1,0,0,Red,H
826,03-Jun-17,10:11:13,1,0,0,Red,H
827,03-Jun-17,10:11:13,1,0,0,Red,H
828,03-Jun-17,10:11:14,1,0,0,Red,H
829,03-Jun-17,10:11:14,1,0,0,Red,H
830,03-Jun-17,10:11:14,1,0,0,Red,H
831,03-Jun-17,10:11:14,1,0,0,Red,H
832,03-Jun-17,10:11:15,1,0,0,Red,H
833,03-Jun-17,10:11:15,1,0,0,Red,H
834,03-Jun-17,10:11:15,1,0,0,Red,H
835,03-Jun-17,10:11:15,1,0,0,Red,H
836,03-Jun-17,10:11:15,1,0,0,Red,H
837,03-Jun-17,10:11:15,1,0,0,Red,H
838,03-Jun-17,10:11:15,1,0,0,Red,H
839,03-Jun-17,10:11:16,1,0,0,Red,H
840,03-Jun-17,10:11:16,1,0,0,Red,H
841,03-Jun-17,10:11:16,1,0,0,Red,H
842,03-Jun-17,10:11:16,1,0,0,Red,H
843,03-Jun-17,10:11:17,1,0,0,Red,H
844,03-Jun-17,10:11:17,1,0,0,Red,H
845,03-Jun-17,10:11:17,1,0,0,Red,H
846,03-Jun-17,10:11:17,1,0,0,Red,H
847,03-Jun-17,10:11:17,1,0,0,Red,H
848,03-Jun-17,10:11:18,1,0,0,Red,H
849,03-Jun-17,10:11:18,1,0,0,Red,H
850,03-Jun-17,10:11:18,1,0,0,Red,H
851,03-Jun-17,10:11:18,1,0,0,Red,H
852,03-Jun-17,10:11:19,1,0,0,Red,H
853,03-Jun-17,10:11:19,1,0,0,Red,H
854,03-Jun-17,10:11:19,1,0,0,Red,H
855,03-Jun-17,10:11:19,1,0,0,Red,H
856,03-Jun-17,10:11:19,1,0,0,Red,H
857,03-Jun-17,10:11:19,1,0,0,Red,H
858,03-Jun-17,10:11:20,1,0,0,Red,H
859,03-Jun-17,10:11:20,1,0,0,Red,H
860,03-Jun-17,10:11:20,1,0,0,Red,H
861,03-Jun-17,10:11:20,1,0,0,Red,H
862,03-Jun-17,10:11:20,1,0,0,Red,H
863,03-Jun-17,10:11:21,1,0,0,Red,H
864,03-Jun-17,10:11:21,1,0,0,Red,H
865,03-Jun-17,10:11:21,1,0,0,Red,H
866,03-Jun-17,10:11:21,1,0,0,Red,H
867,03-Jun-17,10:11:22,1,0,0,Red,H
868,03-Jun-17,10:11:22,1,0,0,Red,H
869,03-Jun-17,10:11:22,1,0,0,Red,H
870,03-Jun-17,10:11:22,1,0,0,Red,H
871,03-Jun-17,10:11:22,1,0,0,Red,H
872,03-Jun-17,10:11:23,1,0,0,Red,H
873,03-Jun-17,10:11:23,1,0,0,Red,H
874,03-Jun-17,10:11:23,1,0,0,Red,H
875,03-Jun-17,10:11:23,1,0,0,Red,H
876,03-Jun-17,10:11:23,1,0,0,Red,H
877,03-Jun-17,10:11:23,1,0,0,Red,H
878,03-Jun-17,10:11:23,1,0,0,Red,H
879,03-Jun-17,10:11:24,1,0,0,Red,H
880,03-Jun-17,10:11:24,1,0,0,Red,H
881,03-Jun-17,10:11:24,1,0,0,Red,H
882,03-Jun-17,10:11:24,1,0,0,Red,H
883,03-Jun-17,10:11:25,1,0,0,Red,H
884,03-Jun-17,10:11:25,1,0,0,Red,H
885,03-Jun-17,10:11:25,1,0,0,Red,H
886,03-Jun-17,10:11:25,1,0,0,Red,H
887,03-Jun-17,10:11:26,1,0,0,Red,H
888,03-Jun-17,10:11:26,1,0,0,Red,H
889,03-Jun-17,10:11:26,1,0,0,Red,H
890,03-Jun-17,10:11:26,1,0,0,Red,H
891,03-Jun-17,10:11:26,1,0,0,Red,H
892,03-Jun-17,10:11:27,1,0,0,Red,H
893,03-Jun-17,10:11:27,1,0,0,Red,H
894,03-Jun-17,10:11:27,1,0,0,Red,H
895,03-Jun-17,10:11:27,1,0,0,Red,H
896,03-Jun-17,10:11:27,1,0,0,Red,H
897,03-Jun-17,10:11:27,1,0,0,Red,H
898,03-Jun-17,10:11:27,1,0,0,Red,H
899,03-Jun-17,10:11:28,1,0,0,Red,H
900,03-Jun-17,10:11:28,1,0,0,Red,H
901,03-Jun-17,10:11:28,1,0,0,Red,H
902,03-Jun-17,10:11:28,1,0,0,Red,H
903,03-Jun-17,10:11:29,1,0,0,Red,H
904,03-Jun-17,10:11:29,1,0,0,Red,H
905,03-Jun-17,10:11:29,1,0,0,Red,H
906,03-Jun-17,10:11:29,1,0,0,Red,H
907,03-Jun-17,10:11:30,1,0,0,Red,H
908,03-Jun-17,10:11:30,1,0,0,Red,H
909,03-Jun-17,10:11:30,1,0,0,Red,H
910,03-Jun-17,10:11:30,1,0,0,Red,H
911,03-Jun-17,10:11:30,1,0,0,Red,H
912,03-Jun-17,10:11:30,1,0,0,Red,H
913,03-Jun-17,10:11:31,1,0,0,Red,H
914,03-Jun-17,10:11:31,1,0,0,Red,H
915,03-Jun-17,10:11:31,1,0,0,Red,H
916,03-Jun-17,10:11:31,1,0,0,Red,H
917,03-Jun-17,10:11:31,1,0,0,Red,H
918,03-Jun-17,10:11:32,1,0,0,Red,H
919,03-Jun-17,10:11:32,1,0,0,Red,H
920,03-Jun-17,10:11:32,1,0,0,Red,H
921,03-Jun-17,10:11:32,1,0,0,Red,H
922,03-Jun-17,10:11:32,1,0,0,Red,H
923,03-Jun-17,10:11:33,1,0,0,Red,H
924,03-Jun-17,10:11:33,1,0,0,Red,H
925,03-Jun-17,10:11:33,1,0,0,Red,H
926,03-Jun-17,10:11:33,1,0,0,Red,H
927,03-Jun-17,10:11:34,1,0,0,Red,H
928,03-Jun-17,10:11:34,1,0,0,Red,H
929,03-Jun-17,10:11:34,1,0,0,Red,H
930,03-Jun-17,10:11:34,1,0,0,Red,H
931,03-Jun-17,10:11:34,1,0,0,Red,H
932,03-Jun-17,10:11:34,1,0,0,Red,H
933,03-Jun-17,10:11:34,1,0,0,Red,H
934,03-Jun-17,10:11:35,1,0,0,Red,H
935,03-Jun-17,10:11:35,1,0,0,Red,H
936,03-Jun-17,10:11:35,1,0,0,Red,H
