,Date,Time,Aspect 0 of Phase B  State,Aspect 1 of Phase B  State,Aspect 2 of Phase B  State,Result,Phase
1068,03-Jun-17,10:12:01,1,0,0,Red,B
1069,03-Jun-17,10:12:02,1,0,0,Red,B
1070,03-Jun-17,10:12:02,1,0,0,Red,B
1071,03-Jun-17,10:12:02,1,0,0,Red,B
1072,03-Jun-17,10:12:02,1,0,0,Red,B
1073,03-Jun-17,10:12:03,1,0,0,Red,B
1074,03-Jun-17,10:12:03,1,0,0,Red,B
1075,03-Jun-17,10:12:03,1,0,0,Red,B
1076,03-Jun-17,10:12:03,1,0,0,Red,B
1077,03-Jun-17,10:12:03,1,0,0,Red,B
1078,03-Jun-17,10:12:03,1,0,0,Red,B
1079,03-Jun-17,10:12:04,1,0,0,Red,B
1080,03-Jun-17,10:12:04,1,0,0,Red,B
1081,03-Jun-17,10:12:04,1,0,0,Red,B
1082,03-Jun-17,10:12:04,1,0,0,Red,B
1083,03-Jun-17,10:12:05,1,0,0,Red,B
1084,03-Jun-17,10:12:05,1,0,0,Red,B
1085,03-Jun-17,10:12:05,1,0,0,Red,B
1086,03-Jun-17,10:12:05,1,0,0,Red,B
1087,03-Jun-17,10:12:05,1,0,0,Red,B
1088,03-Jun-17,10:12:06,1,0,0,Red,B
1089,03-Jun-17,10:12:06,1,0,0,Red,B
1090,03-Jun-17,10:12:06,1,0,0,Red,B
1091,03-Jun-17,10:12:06,1,0,0,Red,B
1092,03-Jun-17,10:12:06,1,0,0,Red,B
1093,03-Jun-17,10:12:06,1,0,0,Red,B
1094,03-Jun-17,10:12:07,1,0,0,Red,B
1095,03-Jun-17,10:12:07,1,0,0,Red,B
1096,03-Jun-17,10:12:07,1,0,0,Red,B
1097,03-Jun-17,10:12:07,1,0,0,Red,B
1098,03-Jun-17,10:12:08,1,0,0,Red,B
1099,03-Jun-17,10:12:08,1,0,0,Red,B
1100,03-Jun-17,10:12:08,1,0,0,Red,B
1101,03-Jun-17,10:12:08,1,0,0,Red,B
1327,03-Jun-17,10:12:54,1,0,0,Red,B
1328,03-Jun-17,10:12:54,1,0,0,Red,B
1329,03-Jun-17,10:12:54,1,0,0,Red,B
1330,03-Jun-17,10:12:54,1,0,0,Red,B
1331,03-Jun-17,10:12:54,1,0,0,Red,B
1332,03-Jun-17,10:12:55,1,0,0,Red,B
1333,03-Jun-17,10:12:55,1,0,0,Red,B
1334,03-Jun-17,10:12:55,1,0,0,Red,B
1335,03-Jun-17,10:12:55,1,0,0,Red,B
1336,03-Jun-17,10:12:55,1,0,0,Red,B
1337,03-Jun-17,10:12:55,1,0,0,Red,B
1338,03-Jun-17,10:12:56,1,0,0,Red,B
1339,03-Jun-17,10:12:56,1,0,0,Red,B
1340,03-Jun-17,10:12:56,1,0,0,Red,B
1341,03-Jun-17,10:12:56,1,0,0,Red,B
1342,03-Jun-17,10:12:56,1,0,0,Red,B
1343,03-Jun-17,10:12:57,1,0,0,Red,B
1344,03-Jun-17,10:12:57,1,0,0,Red,B
1345,03-Jun-17,10:12:57,1,0,0,Red,B
1346,03-Jun-17,10:12:57,1,0,0,Red,B
1347,03-Jun-17,10:12:58,1,0,0,Red,B
1348,03-Jun-17,10:12:58,1,0,0,Red,B
1349,03-Jun-17,10:12:58,1,0,0,Red,B
1350,03-Jun-17,10:12:58,1,0,0,Red,B
1351,03-Jun-17,10:12:58,1,0,0,Red,B
1352,03-Jun-17,10:12:58,1,0,0,Red,B
1353,03-Jun-17,10:12:59,1,0,0,Red,B
1354,03-Jun-17,10:12:59,1,0,0,Red,B
1355,03-Jun-17,10:12:59,1,0,0,Red,B
1356,03-Jun-17,10:12:59,1,0,0,Red,B
1357,03-Jun-17,10:13:00,1,0,0,Red,B
1358,03-Jun-17,10:13:00,1,0,0,Red,B
1359,03-Jun-17,10:13:00,1,0,0,Red,B
1360,03-Jun-17,10:13:00,1,0,0,Red,B
1361,03-Jun-17,10:13:00,1,0,0,Red,B
1362,03-Jun-17,10:13:01,1,0,0,Red,B
1363,03-Jun-17,10:13:01,1,0,0,Red,B
1364,03-Jun-17,10:13:01,1,0,0,Red,B
1365,03-Jun-17,10:13:01,1,0,0,Red,B
1366,03-Jun-17,10:13:01,1,0,0,Red,B
1367,03-Jun-17,10:13:01,1,0,0,Red,B
1368,03-Jun-17,10:13:02,1,0,0,Red,B
1369,03-Jun-17,10:13:02,1,0,0,Red,B
1370,03-Jun-17,10:13:02,1,0,0,Red,B
1371,03-Jun-17,10:13:02,1,0,0,Red,B
1372,03-Jun-17,10:13:02,1,0,0,Red,B
1373,03-Jun-17,10:13:03,1,0,0,Red,B
1374,03-Jun-17,10:13:03,1,0,0,Red,B
1375,03-Jun-17,10:13:03,1,0,0,Red,B
1376,03-Jun-17,10:13:03,1,0,0,Red,B
1377,03-Jun-17,10:13:04,1,0,0,Red,B
1378,03-Jun-17,10:13:04,1,0,0,Red,B
1379,03-Jun-17,10:13:04,1,0,0,Red,B
1380,03-Jun-17,10:13:04,1,0,0,Red,B
1381,03-Jun-17,10:13:04,1,0,0,Red,B
1382,03-Jun-17,10:13:05,1,0,0,Red,B
1383,03-Jun-17,10:13:05,1,0,0,Red,B
1384,03-Jun-17,10:13:05,1,0,0,Red,B
1385,03-Jun-17,10:13:05,1,0,0,Red,B
1386,03-Jun-17,10:13:05,1,0,0,Red,B
1387,03-Jun-17,10:13:05,1,0,0,Red,B
1388,03-Jun-17,10:13:06,1,0,0,Red,B
1389,03-Jun-17,10:13:06,1,0,0,Red,B
1390,03-Jun-17,10:13:06,1,0,0,Red,B
1391,03-Jun-17,10:13:06,1,0,0,Red,B
1392,03-Jun-17,10:13:06,1,0,0,Red,B
1393,03-Jun-17,10:13:07,1,0,0,Red,B
1394,03-Jun-17,10:13:07,1,0,0,Red,B
1395,03-Jun-17,10:13:07,1,0,0,Red,B
1396,03-Jun-17,10:13:07,1,0,0,Red,B
1397,03-Jun-17,10:13:08,1,0,0,Red,B
1398,03-Jun-17,10:13:08,1,0,0,Red,B
1399,03-Jun-17,10:13:08,1,0,0,Red,B
1400,03-Jun-17,10:13:08,1,0,0,Red,B
1401,03-Jun-17,10:13:08,1,0,0,Red,B
1627,03-Jun-17,10:13:54,1,0,0,Red,B
1628,03-Jun-17,10:13:54,1,0,0,Red,B
1629,03-Jun-17,10:13:54,1,0,0,Red,B
1630,03-Jun-17,10:13:54,1,0,0,Red,B
1631,03-Jun-17,10:13:54,1,0,0,Red,B
1632,03-Jun-17,10:13:55,1,0,0,Red,B
1633,03-Jun-17,10:13:55,1,0,0,Red,B
1634,03-Jun-17,10:13:55,1,0,0,Red,B
1635,03-Jun-17,10:13:55,1,0,0,Red,B
1636,03-Jun-17,10:13:55,1,0,0,Red,B
1637,03-Jun-17,10:13:55,1,0,0,Red,B
1638,03-Jun-17,10:13:56,1,0,0,Red,B
1639,03-Jun-17,10:13:56,1,0,0,Red,B
1640,03-Jun-17,10:13:56,1,0,0,Red,B
1641,03-Jun-17,10:13:56,1,0,0,Red,B
1642,03-Jun-17,10:13:57,1,0,0,Red,B
1643,03-Jun-17,10:13:57,1,0,0,Red,B
1644,03-Jun-17,10:13:57,1,0,0,Red,B
1645,03-Jun-17,10:13:57,1,0,0,Red,B
1646,03-Jun-17,10:13:58,1,0,0,Red,B
1647,03-Jun-17,10:13:58,1,0,0,Red,B
1648,03-Jun-17,10:13:58,1,0,0,Red,B
1649,03-Jun-17,10:13:58,1,0,0,Red,B
1650,03-Jun-17,10:13:58,1,0,0,Red,B
1651,03-Jun-17,10:13:58,1,0,0,Red,B
1652,03-Jun-17,10:13:59,1,0,0,Red,B
1653,03-Jun-17,10:13:59,1,0,0,Red,B
1654,03-Jun-17,10:13:59,1,0,0,Red,B
1655,03-Jun-17,10:13:59,1,0,0,Red,B
1656,03-Jun-17,10:14:00,1,0,0,Red,B
1657,03-Jun-17,10:14:00,1,0,0,Red,B
