,Date,Time,Result,Phase
480,24-Jun-17,16:55:10,Red,A
481,24-Jun-17,16:55:10,Red,A
482,24-Jun-17,16:55:11,Red,A
483,24-Jun-17,16:55:11,Red,A
484,24-Jun-17,16:55:11,Red,A
485,24-Jun-17,16:55:11,Red,A
486,24-Jun-17,16:55:12,Red,A
487,24-Jun-17,16:55:12,Red,A
488,24-Jun-17,16:55:12,Red,A
489,24-Jun-17,16:55:12,Red,A
490,24-Jun-17,16:55:12,Red,A
491,24-Jun-17,16:55:13,Red,A
492,24-Jun-17,16:55:13,Red,A
493,24-Jun-17,16:55:13,Red,A
494,24-Jun-17,16:55:13,Red,A
495,24-Jun-17,16:55:58,Red,A
496,24-Jun-17,16:55:58,Red,A
497,24-Jun-17,16:55:59,Red,A
498,24-Jun-17,16:55:59,Red,A
499,24-Jun-17,16:55:59,Red,A
500,24-Jun-17,16:55:59,Red,A
501,24-Jun-17,16:56:00,Red,A
502,24-Jun-17,16:56:00,Red,A
503,24-Jun-17,16:56:00,Red,A
504,24-Jun-17,16:56:00,Red,A
505,24-Jun-17,16:56:00,Red,A
506,24-Jun-17,16:56:01,Red,A
507,24-Jun-17,16:56:01,Red,A
508,24-Jun-17,16:56:01,Red,A
509,24-Jun-17,16:56:01,Red,A
510,24-Jun-17,16:56:02,Red,A
511,24-Jun-17,16:56:02,Red,A
512,24-Jun-17,16:56:02,Red,A
513,24-Jun-17,16:56:02,Red,A
514,24-Jun-17,16:56:02,Red,A
515,24-Jun-17,16:56:02,Red,A
516,24-Jun-17,16:56:02,Red,A
517,24-Jun-17,16:56:03,Red,A
518,24-Jun-17,16:56:03,Red,A
519,24-Jun-17,16:56:03,Red,A
520,24-Jun-17,16:56:03,Red,A
521,24-Jun-17,16:56:04,Red,A
522,24-Jun-17,16:56:04,Red,A
523,24-Jun-17,16:56:04,Red,A
524,24-Jun-17,16:56:04,Red,A
525,24-Jun-17,16:56:04,Red,A
526,24-Jun-17,16:56:05,Red,A
527,24-Jun-17,16:56:05,Red,A
528,24-Jun-17,16:56:05,Red,A
529,24-Jun-17,16:56:05,Red,A
530,24-Jun-17,16:56:05,Red,A
531,24-Jun-17,16:56:05,Red,A
532,24-Jun-17,16:56:06,Red,A
533,24-Jun-17,16:56:06,Red,A
534,24-Jun-17,16:56:06,Red,A
535,24-Jun-17,16:56:06,Red,A
536,24-Jun-17,16:56:06,Red,A
537,24-Jun-17,16:56:07,Red,A
538,24-Jun-17,16:56:07,Red,A
539,24-Jun-17,16:56:07,Red,A
540,24-Jun-17,16:56:07,Red,A
541,24-Jun-17,16:56:08,Red,A
542,24-Jun-17,16:56:08,Red,A
543,24-Jun-17,16:56:08,Red,A
544,24-Jun-17,16:56:08,Red,A
545,24-Jun-17,16:56:08,Red,A
546,24-Jun-17,16:56:09,Red,A
547,24-Jun-17,16:56:09,Red,A
548,24-Jun-17,16:56:09,Red,A
549,24-Jun-17,16:56:09,Red,A
550,24-Jun-17,16:56:09,Red,A
551,24-Jun-17,16:56:09,Red,A
552,24-Jun-17,16:56:10,Red,A
553,24-Jun-17,16:56:10,Red,A
554,24-Jun-17,16:56:10,Red,A
555,24-Jun-17,16:56:10,Red,A
556,24-Jun-17,16:56:10,Red,A
557,24-Jun-17,16:56:11,Red,A
558,24-Jun-17,16:56:11,Red,A
559,24-Jun-17,16:56:11,Red,A
560,24-Jun-17,16:56:11,Red,A
561,24-Jun-17,16:56:12,Red,A
562,24-Jun-17,16:56:12,Red,A
563,24-Jun-17,16:56:12,Red,A
564,24-Jun-17,16:56:12,Red,A
565,24-Jun-17,16:56:12,Red,A
566,24-Jun-17,16:56:13,Red,A
567,24-Jun-17,16:56:13,Red,A
568,24-Jun-17,16:56:13,Red,A
569,24-Jun-17,16:56:13,Red,A
570,24-Jun-17,16:56:58,Red,A
571,24-Jun-17,16:56:59,Red,A
572,24-Jun-17,16:56:59,Red,A
573,24-Jun-17,16:56:59,Red,A
574,24-Jun-17,16:56:59,Red,A
575,24-Jun-17,16:57:00,Red,A
576,24-Jun-17,16:57:00,Red,A
577,24-Jun-17,16:57:00,Red,A
578,24-Jun-17,16:57:00,Red,A
579,24-Jun-17,16:57:00,Red,A
580,24-Jun-17,16:57:00,Red,A
581,24-Jun-17,16:57:00,Red,A
582,24-Jun-17,16:57:01,Red,A
583,24-Jun-17,16:57:01,Red,A
584,24-Jun-17,16:57:01,Red,A
585,24-Jun-17,16:57:01,Red,A
586,24-Jun-17,16:57:02,Red,A
587,24-Jun-17,16:57:02,Red,A
588,24-Jun-17,16:57:02,Red,A
589,24-Jun-17,16:57:02,Red,A
590,24-Jun-17,16:57:02,Red,A
591,24-Jun-17,16:57:03,Red,A
592,24-Jun-17,16:57:03,Red,A
593,24-Jun-17,16:57:03,Red,A
594,24-Jun-17,16:57:03,Red,A
595,24-Jun-17,16:57:04,Red,A
596,24-Jun-17,16:57:04,Red,A
597,24-Jun-17,16:57:04,Red,A
598,24-Jun-17,16:57:04,Red,A
599,24-Jun-17,16:57:04,Red,A
600,24-Jun-17,16:57:04,Red,A
601,24-Jun-17,16:57:04,Red,A
602,24-Jun-17,16:57:05,Red,A
603,24-Jun-17,16:57:05,Red,A
604,24-Jun-17,16:57:05,Red,A
605,24-Jun-17,16:57:05,Red,A
606,24-Jun-17,16:57:06,Red,A
607,24-Jun-17,16:57:06,Red,A
608,24-Jun-17,16:57:06,Red,A
609,24-Jun-17,16:57:06,Red,A
610,24-Jun-17,16:57:06,Red,A
611,24-Jun-17,16:57:07,Red,A
612,24-Jun-17,16:57:07,Red,A
613,24-Jun-17,16:57:07,Red,A
614,24-Jun-17,16:57:07,Red,A
615,24-Jun-17,16:57:08,Red,A
616,24-Jun-17,16:57:08,Red,A
617,24-Jun-17,16:57:08,Red,A
618,24-Jun-17,16:57:08,Red,A
619,24-Jun-17,16:57:08,Red,A
620,24-Jun-17,16:57:08,Red,A
621,24-Jun-17,16:57:08,Red,A
622,24-Jun-17,16:57:09,Red,A
623,24-Jun-17,16:57:09,Red,A
624,24-Jun-17,16:57:09,Red,A
625,24-Jun-17,16:57:09,Red,A
626,24-Jun-17,16:57:10,Red,A
627,24-Jun-17,16:57:10,Red,A
628,24-Jun-17,16:57:10,Red,A
629,24-Jun-17,16:57:10,Red,A
630,24-Jun-17,16:57:10,Red,A
631,24-Jun-17,16:57:11,Red,A
632,24-Jun-17,16:57:11,Red,A
633,24-Jun-17,16:57:11,Red,A
634,24-Jun-17,16:57:11,Red,A
635,24-Jun-17,16:57:12,Red,A
636,24-Jun-17,16:57:12,Red,A
637,24-Jun-17,16:57:12,Red,A
638,24-Jun-17,16:57:12,Red,A
639,24-Jun-17,16:57:12,Red,A
640,24-Jun-17,16:57:12,Red,A
641,24-Jun-17,16:57:12,Red,A
642,24-Jun-17,16:57:13,Red,A
643,24-Jun-17,16:57:13,Red,A
644,24-Jun-17,16:57:13,Red,A
645,24-Jun-17,16:57:58,Red,A
646,24-Jun-17,16:57:59,Red,A
647,24-Jun-17,16:57:59,Red,A
648,24-Jun-17,16:57:59,Red,A
649,24-Jun-17,16:57:59,Red,A
650,24-Jun-17,16:58:00,Red,A
651,24-Jun-17,16:58:00,Red,A
652,24-Jun-17,16:58:00,Red,A
653,24-Jun-17,16:58:00,Red,A
654,24-Jun-17,16:58:00,Red,A
655,24-Jun-17,16:58:00,Red,A
656,24-Jun-17,16:58:00,Red,A
657,24-Jun-17,16:58:01,Red,A
658,24-Jun-17,16:58:01,Red,A
659,24-Jun-17,16:58:01,Red,A
660,24-Jun-17,16:58:01,Red,A
661,24-Jun-17,16:58:02,Red,A
662,24-Jun-17,16:58:02,Red,A
