,Date,Time,Result,Phase
409,24-Jun-17,17:18:04,Amber,D
410,24-Jun-17,17:18:04,Amber,D
411,24-Jun-17,17:18:04,Amber,D
412,24-Jun-17,17:18:04,Amber,D
413,24-Jun-17,17:18:04,Amber,D
414,24-Jun-17,17:18:04,Amber,D
415,24-Jun-17,17:18:04,Amber,D
416,24-Jun-17,17:18:04,Amber,D
417,24-Jun-17,17:18:04,Amber,D
418,24-Jun-17,17:18:04,Amber,D
419,24-Jun-17,17:18:04,Amber,D
420,24-Jun-17,17:18:09,Amber,D
421,24-Jun-17,17:18:10,Amber,D
422,24-Jun-17,17:18:10,Amber,D
423,24-Jun-17,17:18:10,Amber,D
424,24-Jun-17,17:18:10,Amber,D
425,24-Jun-17,17:18:10,Amber,D
426,24-Jun-17,17:18:10,Amber,D
427,24-Jun-17,17:18:11,Amber,D
428,24-Jun-17,17:18:11,Amber,D
429,24-Jun-17,17:18:11,Amber,D
430,24-Jun-17,17:18:11,Amber,D
431,24-Jun-17,17:18:12,Amber,D
432,24-Jun-17,17:18:12,Amber,D
433,24-Jun-17,17:18:12,Amber,D
434,24-Jun-17,17:18:12,Amber,D
435,24-Jun-17,17:19:09,Amber,D
436,24-Jun-17,17:19:09,Amber,D
437,24-Jun-17,17:19:10,Amber,D
438,24-Jun-17,17:19:10,Amber,D
439,24-Jun-17,17:19:10,Amber,D
440,24-Jun-17,17:19:10,Amber,D
441,24-Jun-17,17:19:11,Amber,D
442,24-Jun-17,17:19:11,Amber,D
443,24-Jun-17,17:19:11,Amber,D
444,24-Jun-17,17:19:11,Amber,D
445,24-Jun-17,17:19:11,Amber,D
446,24-Jun-17,17:19:11,Amber,D
447,24-Jun-17,17:19:12,Amber,D
448,24-Jun-17,17:19:12,Amber,D
449,24-Jun-17,17:19:12,Amber,D
450,24-Jun-17,17:20:09,Amber,D
451,24-Jun-17,17:20:10,Amber,D
452,24-Jun-17,17:20:10,Amber,D
453,24-Jun-17,17:20:10,Amber,D
454,24-Jun-17,17:20:10,Amber,D
455,24-Jun-17,17:20:10,Amber,D
456,24-Jun-17,17:20:11,Amber,D
457,24-Jun-17,17:20:11,Amber,D
458,24-Jun-17,17:20:11,Amber,D
459,24-Jun-17,17:20:11,Amber,D
460,24-Jun-17,17:20:11,Amber,D
461,24-Jun-17,17:20:11,Amber,D
462,24-Jun-17,17:20:12,Amber,D
463,24-Jun-17,17:20:12,Amber,D
464,24-Jun-17,17:20:12,Amber,D
465,24-Jun-17,17:21:10,Amber,D
466,24-Jun-17,17:21:10,Amber,D
467,24-Jun-17,17:21:10,Amber,D
468,24-Jun-17,17:21:10,Amber,D
469,24-Jun-17,17:21:10,Amber,D
470,24-Jun-17,17:21:10,Amber,D
471,24-Jun-17,17:21:10,Amber,D
472,24-Jun-17,17:21:11,Amber,D
473,24-Jun-17,17:21:11,Amber,D
474,24-Jun-17,17:21:11,Amber,D
475,24-Jun-17,17:21:11,Amber,D
476,24-Jun-17,17:21:11,Amber,D
477,24-Jun-17,17:21:12,Amber,D
478,24-Jun-17,17:21:12,Amber,D
479,24-Jun-17,17:21:12,Amber,D
480,24-Jun-17,17:22:09,Amber,D
481,24-Jun-17,17:22:09,Amber,D
482,24-Jun-17,17:22:10,Amber,D
483,24-Jun-17,17:22:10,Amber,D
484,24-Jun-17,17:22:10,Amber,D
485,24-Jun-17,17:22:10,Amber,D
486,24-Jun-17,17:22:11,Amber,D
487,24-Jun-17,17:22:11,Amber,D
488,24-Jun-17,17:22:11,Amber,D
489,24-Jun-17,17:22:11,Amber,D
490,24-Jun-17,17:22:11,Amber,D
491,24-Jun-17,17:22:12,Amber,D
492,24-Jun-17,17:22:12,Amber,D
493,24-Jun-17,17:22:12,Amber,D
494,24-Jun-17,17:22:12,Amber,D
495,24-Jun-17,17:23:09,Amber,D
496,24-Jun-17,17:23:10,Amber,D
497,24-Jun-17,17:23:10,Amber,D
498,24-Jun-17,17:23:10,Amber,D
499,24-Jun-17,17:23:10,Amber,D
500,24-Jun-17,17:23:10,Amber,D
501,24-Jun-17,17:23:11,Amber,D
502,24-Jun-17,17:23:11,Amber,D
503,24-Jun-17,17:23:11,Amber,D
504,24-Jun-17,17:23:11,Amber,D
505,24-Jun-17,17:23:11,Amber,D
506,24-Jun-17,17:23:11,Amber,D
507,24-Jun-17,17:23:12,Amber,D
508,24-Jun-17,17:23:12,Amber,D
509,24-Jun-17,17:23:12,Amber,D
510,24-Jun-17,17:24:10,Amber,D
511,24-Jun-17,17:24:10,Amber,D
512,24-Jun-17,17:24:10,Amber,D
513,24-Jun-17,17:24:10,Amber,D
514,24-Jun-17,17:24:10,Amber,D
515,24-Jun-17,17:24:10,Amber,D
516,24-Jun-17,17:24:10,Amber,D
517,24-Jun-17,17:24:11,Amber,D
518,24-Jun-17,17:24:11,Amber,D
519,24-Jun-17,17:24:11,Amber,D
520,24-Jun-17,17:24:11,Amber,D
521,24-Jun-17,17:24:12,Amber,D
522,24-Jun-17,17:24:12,Amber,D
523,24-Jun-17,17:24:12,Amber,D
524,24-Jun-17,17:24:12,Amber,D
525,24-Jun-17,17:25:09,Amber,D
526,24-Jun-17,17:25:09,Amber,D
527,24-Jun-17,17:25:10,Amber,D
528,24-Jun-17,17:25:10,Amber,D
529,24-Jun-17,17:25:10,Amber,D
530,24-Jun-17,17:25:10,Amber,D
531,24-Jun-17,17:25:10,Amber,D
532,24-Jun-17,17:25:11,Amber,D
533,24-Jun-17,17:25:11,Amber,D
534,24-Jun-17,17:25:11,Amber,D
535,24-Jun-17,17:25:11,Amber,D
536,24-Jun-17,17:25:12,Amber,D
537,24-Jun-17,17:25:12,Amber,D
538,24-Jun-17,17:25:12,Amber,D
539,24-Jun-17,17:25:12,Amber,D
540,24-Jun-17,17:26:09,Amber,D
541,24-Jun-17,17:26:10,Amber,D
542,24-Jun-17,17:26:10,Amber,D
543,24-Jun-17,17:26:10,Amber,D
544,24-Jun-17,17:26:10,Amber,D
545,24-Jun-17,17:26:10,Amber,D
546,24-Jun-17,17:26:10,Amber,D
547,24-Jun-17,17:26:11,Amber,D
548,24-Jun-17,17:26:11,Amber,D
549,24-Jun-17,17:26:11,Amber,D
550,24-Jun-17,17:26:11,Amber,D
551,24-Jun-17,17:26:11,Amber,D
552,24-Jun-17,17:26:12,Amber,D
553,24-Jun-17,17:26:12,Amber,D
554,24-Jun-17,17:26:12,Amber,D
555,24-Jun-17,17:27:10,Amber,D
556,24-Jun-17,17:27:10,Amber,D
557,24-Jun-17,17:27:10,Amber,D
558,24-Jun-17,17:27:10,Amber,D
559,24-Jun-17,17:27:10,Amber,D
560,24-Jun-17,17:27:10,Amber,D
561,24-Jun-17,17:27:10,Amber,D
562,24-Jun-17,17:27:11,Amber,D
563,24-Jun-17,17:27:11,Amber,D
564,24-Jun-17,17:27:11,Amber,D
565,24-Jun-17,17:27:11,Amber,D
566,24-Jun-17,17:27:11,Amber,D
567,24-Jun-17,17:27:12,Amber,D
568,24-Jun-17,17:27:12,Amber,D
569,24-Jun-17,17:27:12,Amber,D
570,24-Jun-17,17:28:09,Amber,D
571,24-Jun-17,17:28:09,Amber,D
572,24-Jun-17,17:28:10,Amber,D
573,24-Jun-17,17:28:10,Amber,D
574,24-Jun-17,17:28:10,Amber,D
575,24-Jun-17,17:28:10,Amber,D
576,24-Jun-17,17:28:10,Amber,D
577,24-Jun-17,17:28:11,Amber,D
578,24-Jun-17,17:28:11,Amber,D
579,24-Jun-17,17:28:11,Amber,D
580,24-Jun-17,17:28:11,Amber,D
581,24-Jun-17,17:28:12,Amber,D
582,24-Jun-17,17:28:12,Amber,D
583,24-Jun-17,17:28:12,Amber,D
584,24-Jun-17,17:28:12,Amber,D
585,24-Jun-17,17:53:42,Amber,D
586,24-Jun-17,17:53:42,Amber,D
587,24-Jun-17,17:53:42,Amber,D
588,24-Jun-17,17:53:42,Amber,D
589,24-Jun-17,17:53:42,Amber,D
590,24-Jun-17,17:53:42,Amber,D
591,24-Jun-17,17:53:42,Amber,D
592,24-Jun-17,17:53:42,Amber,D
593,24-Jun-17,17:53:42,Amber,D
594,24-Jun-17,17:53:42,Amber,D
595,24-Jun-17,17:53:42,Amber,D
596,24-Jun-17,17:53:42,Amber,D
597,24-Jun-17,17:53:42,Amber,D
598,24-Jun-17,17:53:42,Amber,D
599,24-Jun-17,17:53:42,Amber,D
600,24-Jun-17,17:53:43,Amber,D
601,24-Jun-17,17:53:43,Amber,D
602,24-Jun-17,17:53:43,Amber,D
603,24-Jun-17,17:53:43,Amber,D
604,24-Jun-17,17:53:43,Amber,D
605,24-Jun-17,17:53:43,Amber,D
